Time,StepCount,initial_x_north_lat,initial_y_east_lon,initial_cog,initial_sog,lon_reference,lat_reference,step_size,vessel_length,vessel_width,r_accept,transition_duration,next_wp_x_north,next_wp_y_east,chi_desired_rad,speed_desired,chi_ca_best,u_ca_best,u_current,v_current,r_current,tau_wind_surge,tau_wind_sway,tau_wind_yaw,x_north,y_east,psi,u,v,r,tau_surge,tau_sway,tau_yaw,length_ais,width_ais,lat_rad,lon_rad,lat_deg_ais,lon_deg_ais,true_heading_deg_ais,cog_deg_ais,sog_kts_ais,rot_deg_per_min_ais,cog_error_deg,sog_error_meter_per_sec,mmsi,nav_status,stopping_condition,mmsi_ais,nav_status_ais,in_ned_coord,tau_saturation_enabled,dp_mode,transition_in_progress
450,450,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.288201,-0.957570,0.000000,558.362166,-8629.262132,-1064062.352874,0.683985,-9.235223,0.231238,0.367573,-0.728924,0.000005,-18552.766880,-53649.296419,1478890.533389,36.250000,9.900000,1.142753,0.213097,65.474921,12.209567,13.248980,13.248980,1.586873,0.018286,-2.749090,-0.144707,0,0,0,0,0,1,1,1,0
451,451,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.288211,-0.957567,0.000000,558.538067,-8618.522726,-1062941.802240,0.708833,-8.994478,0.231244,0.366471,-0.731369,0.000011,-18635.948744,-53419.246951,1449893.788610,36.250000,9.900000,1.142753,0.213097,65.474921,12.209572,13.249285,13.249285,1.590157,0.038347,-2.748980,-0.142024,0,0,0,0,0,1,1,1,0
452,452,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.288213,-0.957566,0.000000,558.706370,-8607.875949,-1061829.245106,0.733166,-8.756365,0.231255,0.365368,-0.733805,0.000016,-18706.034141,-53173.394383,1421947.728351,36.250000,9.900000,1.142753,0.213097,65.474922,12.209577,13.249924,13.249924,1.593436,0.053825,-2.749285,-0.139353,0,0,0,0,0,1,1,1,0
453,453,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.288208,-0.957568,0.000000,558.868636,-8597.317061,-1060724.544147,0.756986,-8.520875,0.231270,0.364263,-0.736233,0.000019,-18761.757592,-52911.788907,1395093.145221,36.250000,9.900000,1.142753,0.213097,65.474922,12.209582,13.250821,13.250821,1.596708,0.064943,-2.749924,-0.136692,0,0,0,0,0,1,1,1,0
454,454,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.288198,-0.957571,0.000000,559.026316,-8586.841378,-1059627.538902,0.780292,-8.287994,0.231289,0.363157,-0.738651,0.000021,-18802.038474,-52634.558326,1369363.710731,36.250000,9.900000,1.142753,0.213097,65.474922,12.209587,13.251904,13.251904,1.599972,0.071927,-2.750821,-0.134044,0,0,0,0,0,1,1,1,0
455,455,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.288183,-0.957575,0.000000,559.180742,-8576.444295,-1058538.049316,0.803085,-8.057713,0.231310,0.362049,-0.741059,0.000022,-18825.974155,-52341.902923,1344786.247131,36.250000,9.900000,1.142753,0.213098,65.474922,12.209592,13.253102,13.253102,1.603227,0.075011,-2.751904,-0.131407,0,0,0,0,0,1,1,1,0
456,456,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.288164,-0.957581,0.000000,559.333139,-8566.121317,-1057455.879048,0.825364,-7.830019,0.231332,0.360942,-0.743455,0.000022,-18832.832680,-52034.090222,1321381.014481,36.250000,9.900000,1.142753,0.213098,65.474922,12.209597,13.254353,13.254353,1.606473,0.074433,-2.753102,-0.128781,0,0,0,0,0,1,1,1,0
457,457,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.288144,-0.957587,0.000000,559.484618,-8555.868073,-1056380.818582,0.847128,-7.604900,0.231354,0.359836,-0.745839,0.000020,-18822.045106,-51711.449709,1299162.010627,36.250000,9.900000,1.142753,0.213098,65.474923,12.209602,13.255593,13.255593,1.609708,0.070433,-2.754353,-0.126168,0,0,0,0,0,1,1,1,0
458,458,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.288124,-0.957593,0.000000,559.636189,-8545.680345,-1055312.648116,0.868375,-7.382345,0.231374,0.358731,-0.748211,0.000018,-18793.197516,-51374.367544,1278137.281876,36.250000,9.900000,1.142753,0.213098,65.474923,12.209607,13.256767,13.256767,1.612931,0.063253,-2.755593,-0.123567,0,0,0,0,0,1,1,1,0
459,459,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.288103,-0.957599,0.000000,559.788752,-8535.554077,-1054251.140269,0.889105,-7.162340,0.231393,0.357628,-0.750570,0.000015,-18746.022794,-51023.281288,1258309.242216,36.250000,9.900000,1.142753,0.213098,65.474923,12.209611,13.257821,13.257821,1.616143,0.053135,-2.756767,-0.120979,0,0,0,0,0,1,1,1,0
460,460,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.288083,-0.957605,0.000000,559.943109,-8525.485394,-1053196.062593,0.909316,-6.944873,0.231408,0.356528,-0.752914,0.000012,-18680.392196,-50658.674707,1239674.999081,36.250000,9.900000,1.142753,0.213098,65.474923,12.209616,13.258707,13.258707,1.619343,0.040321,-2.757821,-0.118404,0,0,0,0,0,1,1,1,0
461,461,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.288066,-0.957611,0.000000,560.099967,-8515.470613,-1052147.179896,0.929007,-6.729931,0.231420,0.355432,-0.755244,0.000007,-18596.306778,-50281.072655,1222226.683701,36.250000,9.900000,1.142753,0.213098,65.474923,12.209621,13.259379,13.259379,1.622529,0.025050,-2.758707,-0.115842,0,0,0,0,0,1,1,1,0
462,462,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.288051,-0.957615,0.000000,560.259936,-8505.506255,-1051104.256407,0.948176,-6.517501,0.231427,0.354341,-0.757559,0.000002,-18493.888732,-49891.036080,1205951.784247,36.250000,9.900000,1.142753,0.213098,65.474924,12.209625,13.259796,13.259796,1.625701,0.007559,-2.759379,-0.113294,0,0,0,0,0,1,1,1,0
463,463,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.288040,-0.957619,0.000000,560.423538,-8495.589052,-1050067.057760,0.966823,-6.307567,0.231429,0.353256,-0.759858,-0.000003,-18373.372683,-49489.157166,1190833.480012,36.250000,9.900000,1.142753,0.213098,65.474924,12.209630,13.259922,13.259922,1.628860,-0.011920,-2.759796,-0.110760,0,0,0,0,0,1,1,1,0
464,464,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.288033,-0.957621,0.000000,560.591210,-8485.715955,-1049035.352821,0.984946,-6.100116,0.231426,0.352177,-0.762140,-0.000010,-18235.096970,-49076.054640,1176850.975057,36.250000,9.900000,1.142753,0.213098,65.474924,12.209634,13.259724,13.259724,1.632004,-0.033159,-2.759922,-0.108241,0,0,0,0,0,1,1,1,0
465,465,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.288030,-0.957621,0.000000,560.763305,-8475.884140,-1048008.915367,1.002546,-5.895134,0.231416,0.351106,-0.764406,-0.000016,-18079.494986,-48652.369244,1163979.829777,36.250000,9.900000,1.142753,0.213098,65.474924,12.209639,13.259171,13.259171,1.635132,-0.055936,-2.759724,-0.105737,0,0,0,0,0,1,1,1,0
466,466,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.288034,-0.957620,0.000000,560.940104,-8466.091009,-1046987.525612,1.019622,-5.692604,0.231400,0.350044,-0.766654,-0.000023,-17907.086589,-48218.759411,1152192.289016,36.250000,9.900000,1.142753,0.213098,65.474924,12.209643,13.258239,13.258239,1.638246,-0.080034,-2.759171,-0.103248,0,0,0,0,0,1,1,1,0
467,467,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.288043,-0.957617,0.000000,561.121809,-8456.334196,-1045970.971586,1.036175,-5.492511,0.231377,0.348991,-0.768884,-0.000031,-17718.469631,-47775.897127,1141457.605415,36.250000,9.900000,1.142753,0.213099,65.474924,12.209647,13.256905,13.256905,1.641344,-0.105246,-2.758239,-0.100776,0,0,0,0,0,1,1,1,0
468,468,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.288059,-0.957613,0.000000,561.308560,-8446.611566,-1044959.050382,1.052205,-5.294839,0.231346,0.347948,-0.771097,-0.000038,-17514.311651,-47324.464010,1131742.356815,36.250000,9.900000,1.142753,0.213099,65.474924,12.209652,13.255151,13.255151,1.644426,-0.131369,-2.756905,-0.098321,0,0,0,0,0,1,1,1,0
469,469,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.288081,-0.957606,0.000000,561.500429,-8436.921215,-1043951.569266,1.067713,-5.099572,0.231308,0.346917,-0.773290,-0.000046,-17295.341734,-46865.147601,1123010.756628,36.250000,9.900000,1.142753,0.213099,65.474925,12.209656,13.252961,13.252961,1.647492,-0.158209,-2.755151,-0.095882,0,0,0,0,0,1,1,1,0
470,470,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.288110,-0.957597,0.000000,561.697430,-8427.261468,-1042948.346662,1.082701,-4.906692,0.231262,0.345898,-0.775465,-0.000054,-17062.342598,-46398.637876,1115224.956172,36.250000,9.900000,1.142753,0.213099,65.474925,12.209660,13.250324,13.250324,1.650541,-0.185581,-2.752961,-0.093462,0,0,0,0,0,1,1,1,0
471,471,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.288147,-0.957586,0.000000,561.899522,-8417.630879,-1041949.213002,1.097172,-4.716181,0.231208,0.344892,-0.777620,-0.000062,-16816.142911,-45925.623970,1108345.338112,36.250000,9.900000,1.142753,0.213099,65.474925,12.209664,13.247231,13.247231,1.653574,-0.213308,-2.750324,-0.091059,0,0,0,0,0,1,1,1,0
472,472,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.288191,-0.957573,0.000000,562.106615,-8408.028224,-1040954.011464,1.111127,-4.528024,0.231146,0.343899,-0.779755,-0.000070,-16557.609871,-45446.791136,1102330.800183,36.250000,9.900000,1.142753,0.213099,65.474925,12.209668,13.243676,13.243676,1.656590,-0.241224,-2.747231,-0.088675,0,0,0,0,0,1,1,1,0
473,473,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.288243,-0.957557,0.000000,562.318571,-8398.452501,-1039962.598589,1.124569,-4.342200,0.231076,0.342921,-0.781871,-0.000078,-16287.642067,-44962.817911,1097139.028528,36.250000,9.900000,1.142753,0.213099,65.474925,12.209672,13.239656,13.239656,1.659589,-0.269169,-2.743676,-0.086310,0,0,0,0,0,1,1,1,0
474,474,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.288302,-0.957540,0.000000,562.535212,-8388.902919,-1038974.844779,1.137504,-4.158691,0.230997,0.341957,-0.783966,-0.000086,-16007.162638,-44474.373509,1092726.760018,36.250000,9.900000,1.142753,0.213099,65.474925,12.209676,13.235170,13.235170,1.662570,-0.296995,-2.739656,-0.083964,0,0,0,0,0,1,1,1,0
475,475,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.288369,-0.957519,0.000000,562.756320,-8379.378900,-1037990.634695,1.149934,-3.977479,0.230911,0.341010,-0.786042,-0.000094,-15717.112750,-43982.115424,1089050.033055,36.250000,9.900000,1.142753,0.213099,65.474925,12.209680,13.230220,13.230220,1.665535,-0.324562,-2.735170,-0.081638,0,0,0,0,0,1,1,1,0
476,476,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.288444,-0.957497,0.000000,562.981647,-8369.880063,-1037009.867536,1.161865,-3.798544,0.230816,0.340079,-0.788096,-0.000102,-15418.445390,-43486.687246,1086064.426409,36.250000,9.900000,1.142753,0.213099,65.474925,12.209684,13.224810,13.224810,1.668481,-0.351740,-2.730220,-0.079332,0,0,0,0,0,1,1,1,0
477,477,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.288527,-0.957472,0.000000,563.210911,-8360.406225,-1036032.457224,1.173301,-3.621867,0.230714,0.339164,-0.790130,-0.000110,-15112.119511,-42988.716681,1083725.285747,36.250000,9.900000,1.142753,0.213099,65.474926,12.209688,13.218948,13.218948,1.671411,-0.378409,-2.724810,-0.077047,0,0,0,0,0,1,1,1,0
478,478,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.288617,-0.957445,0.000000,563.443810,-8350.957389,-1035058.332486,1.184249,-3.447427,0.230604,0.338267,-0.792144,-0.000118,-14799.094505,-42488.813773,1081987.937567,36.250000,9.900000,1.142753,0.213099,65.474926,12.209692,13.212641,13.212641,1.674322,-0.404459,-2.718948,-0.074783,0,0,0,0,0,1,1,1,0
479,479,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.288715,-0.957415,0.000000,563.680015,-8341.533736,-1034087.436845,1.194714,-3.275205,0.230486,0.337388,-0.794136,-0.000125,-14480.325041,-41987.569314,1080807.890339,36.250000,9.900000,1.142753,0.213099,65.474926,12.209695,13.205900,13.205900,1.677216,-0.429788,-2.712641,-0.072540,0,0,0,0,0,1,1,1,0
480,480,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.288821,-0.957383,0.000000,563.919181,-8332.135616,-1033119.728514,1.204703,-3.105180,0.230361,0.336527,-0.796108,-0.000132,-14156.756245,-41485.553450,1080141.022724,36.250000,9.900000,1.142753,0.213099,65.474926,12.209699,13.198737,13.198737,1.680092,-0.454306,-2.705900,-0.070318,0,0,0,0,0,1,1,1,0
481,481,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.288933,-0.957349,0.000000,564.160948,-8322.763541,-1032155.180211,1.214224,-2.937331,0.230229,0.335685,-0.798059,-0.000139,-13829.319242,-40983.314457,1079943.758792,36.250000,9.900000,1.142753,0.213100,65.474926,12.209703,13.191165,13.191165,1.682950,-0.477929,-2.698737,-0.068119,0,0,0,0,0,1,1,1,0
482,482,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.289053,-0.957313,0.000000,564.404944,-8313.418173,-1031193.778888,1.223283,-2.771637,0.230090,0.334861,-0.799989,-0.000146,-13498.927049,-40481.377696,1080173.230251,36.250000,9.900000,1.142753,0.213100,65.474926,12.209706,13.183200,13.183200,1.685789,-0.500584,-2.691165,-0.065941,0,0,0,0,0,1,1,1,0
483,483,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.289179,-0.957275,0.000000,564.650789,-8304.100313,-1030235.525389,1.231889,-2.608078,0.229945,0.334056,-0.801898,-0.000152,-13166.470824,-39980.244734,1080787.425727,36.250000,9.900000,1.142753,0.213100,65.474926,12.209710,13.174857,13.174857,1.688611,-0.522207,-2.683200,-0.063786,0,0,0,0,0,1,1,1,0
484,484,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.289312,-0.957235,0.000000,564.898097,-8294.810895,-1029280.434031,1.240051,-2.446631,0.229793,0.333271,-0.803786,-0.000158,-12832.816458,-39480.392618,1081745.327204,36.250000,9.900000,1.142753,0.213100,65.474926,12.209713,13.166153,13.166153,1.691415,-0.542742,-2.674857,-0.061653,0,0,0,0,0,1,1,1,0
485,485,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.289452,-0.957193,0.000000,565.146478,-8285.550973,-1028328.532127,1.247775,-2.287276,0.229635,0.332505,-0.805654,-0.000164,-12498.801518,-38982.273300,1083007.033803,36.250000,9.900000,1.142753,0.213100,65.474926,12.209717,13.157108,13.157108,1.694200,-0.562143,-2.666153,-0.059542,0,0,0,0,0,1,1,1,0
486,486,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.289597,-0.957149,0.000000,565.395544,-8276.321710,-1027379.859438,1.255073,-2.129992,0.229471,0.331758,-0.807500,-0.000169,-12165.232519,-38486.313210,1084533.873072,36.250000,9.900000,1.142753,0.213100,65.474926,12.209720,13.147739,13.147739,1.696967,-0.580369,-2.657108,-0.057454,0,0,0,0,0,1,1,1,0
487,487,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.289748,-0.957103,0.000000,565.644907,-8267.124370,-1026434.467583,1.261953,-1.974755,0.229303,0.331031,-0.809327,-0.000174,-11832.882531,-37992.912959,1086288.500071,36.250000,9.900000,1.142753,0.213100,65.474926,12.209723,13.138066,13.138066,1.699715,-0.597390,-2.647739,-0.055389,0,0,0,0,0,1,1,1,0
488,488,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.289905,-0.957055,0.000000,565.894184,-8257.960305,-1025492.419392,1.268424,-1.821545,0.229129,0.330323,-0.811133,-0.000178,-11502.489104,-37502.447168,1088234.984518,36.250000,9.900000,1.142753,0.213100,65.474926,12.209727,13.128109,13.128109,1.702445,-0.613182,-2.638066,-0.053347,0,0,0,0,0,1,1,1,0
