Time,StepCount,y_hat[1],y_hat[2],y_hat[3]
5087,127175,60.4402,-0.218068,1.08747
5088,127200,60.4545,-0.20735,1.08428
5089,127225,60.4605,-0.196251,1.08017
5090,127250,60.454,-0.185208,1.07612
5091,127275,60.4171,-0.175205,1.07303
5092,127300,60.3633,-0.166214,1.07047
5093,127325,60.3357,-0.156533,1.06785
5094,127350,60.3501,-0.147859,1.06524
5095,127375,60.3764,-0.143351,1.06246
5096,127400,60.388,-0.142382,1.05898
5097,127425,60.3916,-0.142958,1.05508
5098,127450,60.3976,-0.146502,1.05158
5099,127475,60.3917,-0.15097,1.04868
5100,127500,60.368,-0.151776,1.04592
5101,127525,60.3525,-0.14938,1.04293
5102,127550,60.3709,-0.149071,1.03991
5103,127575,60.4174,-0.153284,1.0371
5104,127600,60.4665,-0.159251,1.0342
5105,127625,60.5,-0.161335,1.03072
5106,127650,60.5193,-0.157729,1.0268
5107,127675,60.5246,-0.151066,1.02306
5108,127700,60.5143,-0.146118,1.01967
5109,127725,60.5014,-0.143619,1.01649
5110,127750,60.503,-0.136311,1.01348
5111,127775,60.5242,-0.122992,1.01067
5112,127800,60.5506,-0.110987,1.00767
5113,127825,60.567,-0.102711,1.00382
5114,127850,60.5742,-0.0954114,0.999432
5115,127875,60.5776,-0.0914261,0.995571
5116,127900,60.5748,-0.0933623,0.992431
5117,127925,60.5638,-0.0948347,0.989422
5118,127950,60.5653,-0.0929285,0.986163
5119,127975,60.594,-0.0922513,0.982852
5120,128000,60.6362,-0.0944049,0.979627
5121,128025,60.6693,-0.0949386,0.976138
5122,128050,60.6911,-0.0926885,0.972157
5123,128075,60.7069,-0.0902943,0.968157
5124,128100,60.711,-0.088592,0.964635
5125,128125,60.7022,-0.0853172,0.961371
5126,128150,60.6988,-0.0798016,0.958053
5127,128175,60.7146,-0.0716982,0.954832
5128,128200,60.7372,-0.0594834,0.951843
5129,128225,60.7498,-0.0448462,0.948634
5130,128250,60.7495,-0.0292079,0.944669
5131,128275,60.7387,-0.011793,0.940274
5132,128300,60.7185,0.00392494,0.936245
5133,128325,60.6912,0.0129783,0.932818
5134,128350,60.6598,0.021453,0.929672
5135,128375,60.6384,0.0350009,0.926402
5136,128400,60.6407,0.0453658,0.922965
5137,128425,60.6559,0.0475676,0.919388
5138,128450,60.6704,0.0445385,0.915441
5139,128475,60.6798,0.0403117,0.911123
5140,128500,60.678,0.036958,0.906957
5141,128525,60.6575,0.0350683,0.903299
5142,128550,60.6307,0.0320697,0.899884
5143,128575,60.6251,0.0254587,0.896449
5144,128600,60.6498,0.0153374,0.893106
5145,128625,60.6828,0.00585018,0.889853
5146,128650,60.7023,-2.67894e-05,0.886299
5147,128675,60.7075,-0.00282514,0.882266
5148,128700,60.6991,-0.00118453,0.878222
5149,128725,60.6772,0.00293636,0.874597
5150,128750,60.6521,0.00377982,0.871284
5151,128775,60.6345,0.00180889,0.868148
5152,128800,60.6233,0.00478029,0.865138
5153,128825,60.6152,0.0140092,0.861975
5154,128850,60.6114,0.0200821,0.858449
5155,128875,60.613,0.017696,0.854542
5156,128900,60.6171,0.0104123,0.85043
5157,128925,60.6136,0.00195182,0.846573
5158,128950,60.5978,-0.00832685,0.843186
5159,128975,60.5799,-0.0207667,0.839985
5160,129000,60.5767,-0.0328005,0.836764
5161,129025,60.592,-0.0426415,0.833608
5162,129050,60.615,-0.0527647,0.830428
5163,129075,60.636,-0.0657274,0.826853
5164,129100,60.6522,-0.0798197,0.822899
5165,129125,60.6567,-0.0908181,0.819135
5166,129150,60.6451,-0.098058,0.815867
5167,129175,60.6278,-0.102939,0.812888
5168,129200,60.6206,-0.105131,0.810023
5169,129225,60.6273,-0.105602,0.807334
5170,129250,60.6341,-0.103597,0.80463
5171,129275,60.6284,-0.0975412,0.801509
5172,129300,60.6141,-0.0892153,0.797998
5173,129325,60.6013,-0.083329,0.794423
5174,129350,60.5891,-0.0823372,0.791044
5175,129375,60.5677,-0.0832534,0.788034
5176,129400,60.5394,-0.0820787,0.785276
5177,129425,60.5221,-0.0794561,0.782511
5178,129450,60.5259,-0.0808314,0.779729
5179,129475,60.5394,-0.0866195,0.776832
5180,129500,60.5469,-0.0920519,0.77353
5181,129525,60.5434,-0.094729,0.769928
5182,129550,60.5277,-0.0955076,0.766557
5183,129575,60.5044,-0.0989715,0.763661
5184,129600,60.4858,-0.106563,0.761006
5185,129625,60.48,-0.111935,0.758416
5186,129650,60.4848,-0.11215,0.755926
5187,129675,60.4911,-0.111066,0.753421
5188,129700,60.487,-0.108769,0.750585
5189,129725,60.469,-0.102026,0.747468
5190,129750,60.4418,-0.0923072,0.74452
5191,129775,60.4131,-0.085164,0.741864
5192,129800,60.3853,-0.0806696,0.739378
5193,129825,60.356,-0.0743376,0.737026
5194,129850,60.3287,-0.0645368,0.734715
5195,129875,60.3105,-0.054436,0.732312
5196,129900,60.3037,-0.0503432,0.729727
5197,129925,60.3018,-0.05259,0.726825
5198,129950,60.2957,-0.0562829,0.723721
5199,129975,60.2791,-0.0595773,0.720859
5200,130000,60.2526,-0.0641247,0.718402
5201,130025,60.2255,-0.0681626,0.716137
5202,130050,60.2112,-0.0690496,0.713927
5203,130075,60.2157,-0.0714814,0.711757
5204,130100,60.2292,-0.0782889,0.709441
5205,130125,60.2371,-0.0852741,0.706743
5206,130150,60.233,-0.0879688,0.703839
5207,130175,60.2165,-0.0871311,0.701206
5208,130200,60.1904,-0.0842453,0.699001
5209,130225,60.1671,-0.0814585,0.697007
5210,130250,60.1553,-0.0787476,0.695096
5211,130275,60.1483,-0.0727027,0.693187
5212,130300,60.1368,-0.0628474,0.691099
5213,130325,60.1217,-0.0525603,0.688736
5214,130350,60.1106,-0.0453985,0.686139
5215,130375,60.1037,-0.0424833,0.683414
5216,130400,60.0934,-0.0434841,0.68084
5217,130425,60.0726,-0.0452321,0.678643
5218,130450,60.0511,-0.0457294,0.676646
5219,130475,60.0465,-0.0476162,0.674649
5220,130500,60.0577,-0.0503774,0.672622
5221,130525,60.0706,-0.0520515,0.670377
5222,130550,60.0761,-0.0523025,0.667713
5223,130575,60.0762,-0.0531469,0.66486
5224,130600,60.0717,-0.0569013,0.662295
5225,130625,60.0605,-0.0618908,0.660116
5226,130650,60.0474,-0.0624687,0.658118
5227,130675,60.0451,-0.0589591,0.6562
5228,130700,60.0537,-0.0536962,0.654349
5229,130725,60.0587,-0.046733,0.652319
5230,130750,60.052,-0.0369748,0.649888
5231,130775,60.0368,-0.0242891,0.647301
5232,130800,60.0205,-0.0125714,0.644828
5233,130825,60.0049,-0.00359651,0.642485
5234,130850,59.9854,0.00397329,0.640286
5235,130875,59.9645,0.0117209,0.638219
5236,130900,59.9511,0.0211855,0.636156
5237,130925,59.9524,0.0288399,0.633994
5238,130950,59.9638,0.0300823,0.631611
5239,130975,59.9736,0.0284996,0.628841
5240,131000,59.9742,0.0289559,0.625909
5241,131025,59.9633,0.0304408,0.623238
5242,131050,59.9442,0.0317858,0.620899
5243,131075,59.9316,0.0316788,0.618698
5244,131100,59.9377,0.0300375,0.616511
5245,131125,59.9571,0.0279607,0.614291
5246,131150,59.9735,0.0277577,0.611864
5247,131175,59.9805,0.0292847,0.609068
5248,131200,59.9763,0.034187,0.606154
5249,131225,59.9622,0.0417947,0.603515
5250,131250,59.9476,0.0472929,0.601138
5251,131275,59.9376,0.0518017,0.59884
5252,131300,59.9308,0.0589595,0.596533
5253,131325,59.9245,0.0689668,0.59416
5254,131350,59.9201,0.0785341,0.59165
5255,131375,59.9213,0.0850059,0.588902
5256,131400,59.928,0.0866346,0.585845
5257,131425,59.9347,0.083932,0.582641
5258,131450,59.9321,0.079929,0.579671
5259,131475,59.9227,0.074752,0.577029
5260,131500,59.9187,0.0693078,0.574485
5261,131525,59.9284,0.0648815,0.571921
5262,131550,59.9475,0.0618594,0.56927
5263,131575,59.9682,0.0569975,0.566318
5264,131600,59.9878,0.0482907,0.562997
5265,131625,60.0023,0.0382492,0.559616
5266,131650,60.0051,0.0309026,0.556519
5267,131675,60.0008,0.0257602,0.553722
5268,131700,60.0026,0.0212377,0.551061
5269,131725,60.0148,0.0186362,0.548428
5270,131750,60.0294,0.0186728,0.545669
5271,131775,60.0377,0.0206292,0.542643
5272,131800,60.0397,0.0236265,0.539414
5273,131825,60.0412,0.0257685,0.53612
5274,131850,60.0441,0.0261078,0.532802
5275,131875,60.0449,0.0237552,0.529534
5276,131900,60.0417,0.0181874,0.526434
5277,131925,60.0395,0.0127907,0.523482
5278,131950,60.0482,0.00848936,0.520523
5279,131975,60.0702,0.00122733,0.51743
5280,132000,60.0943,-0.00904377,0.514061
5281,132025,60.1113,-0.018059,0.510379
5282,132050,60.1182,-0.024159,0.506662
5283,132075,60.1201,-0.0334424,0.503183
5284,132100,60.1228,-0.0465003,0.499947
5285,132125,60.1323,-0.0590064,0.49682
5286,132150,60.1508,-0.0680983,0.493718
5287,132175,60.1735,-0.0757257,0.490547
5288,132200,60.1909,-0.0821425,0.487097
5289,132225,60.1977,-0.0848112,0.483399
5290,132250,60.1988,-0.0871112,0.479757
5291,132275,60.1986,-0.0905006,0.476296
5292,132300,60.1968,-0.0923802,0.472938
5293,132325,60.194,-0.0931146,0.469604
5294,132350,60.1926,-0.0941978,0.466293
5295,132375,60.1944,-0.0955818,0.462999
5296,132400,60.202,-0.0981493,0.459625
5297,132425,60.2146,-0.103181,0.456023
5298,132450,60.2279,-0.110858,0.452169
5299,132475,60.2367,-0.121888,0.448295
5300,132500,60.2366,-0.132498,0.444671
5301,132525,60.2334,-0.141877,0.441281
5302,132550,60.2359,-0.15133,0.43797
5303,132575,60.2482,-0.159913,0.434623
5304,132600,60.2684,-0.170266,0.431157
5305,132625,60.29,-0.18429,0.427494
5306,132650,60.3037,-0.196731,0.423659
5307,132675,60.3072,-0.206085,0.419884
5308,132700,60.3063,-0.215324,0.416336
5309,132725,60.3066,-0.224716,0.412966
5310,132750,60.3098,-0.231965,0.409647
5311,132775,60.3144,-0.235663,0.406272
5312,132800,60.3186,-0.238726,0.402834
5313,132825,60.3213,-0.242416,0.399351
5314,132850,60.3232,-0.245724,0.395798
5315,132875,60.3256,-0.250406,0.392163
5316,132900,60.3274,-0.256828,0.388497
5317,132925,60.3269,-0.26582,0.384928
5318,132950,60.3236,-0.277058,0.381551
5319,132975,60.3229,-0.286485,0.378305
5320,133000,60.3314,-0.294674,0.375051
5321,133025,60.3456,-0.304398,0.371691
5322,133050,60.3559,-0.312678,0.368148
5323,133075,60.3618,-0.320666,0.36449
5324,133100,60.3652,-0.332063,0.360893
5325,133125,60.365,-0.345083,0.35749
5326,133150,60.3635,-0.355721,0.354275
5327,133175,60.3669,-0.364544,0.351164
5328,133200,60.3748,-0.371418,0.348033
5329,133225,60.38,-0.375226,0.344765
5330,133250,60.3803,-0.377635,0.341384
5331,133275,60.3778,-0.380415,0.338006
5332,133300,60.3724,-0.382591,0.334693
5333,133325,60.364,-0.38288,0.331451
5334,133350,60.3543,-0.383059,0.328256
5335,133375,60.3446,-0.38414,0.325135
5336,133400,60.3375,-0.385979,0.322111
5337,133425,60.3341,-0.38803,0.319118
5338,133450,60.3346,-0.38892,0.316036
5339,133475,60.339,-0.391278,0.312806
5340,133500,60.3407,-0.395531,0.309491
5341,133525,60.3345,-0.398873,0.306262
5342,133550,60.3233,-0.400658,0.303204
5343,133575,60.3131,-0.402696,0.300276
5344,133600,60.31,-0.405462,0.297416
5345,133625,60.3157,-0.408359,0.294559
5346,133650,60.3225,-0.410699,0.291629
5347,133675,60.3232,-0.411009,0.288563
5348,133700,60.3172,-0.409498,0.285458
5349,133725,60.3076,-0.408088,0.282452
5350,133750,60.2975,-0.40642,0.279565
5351,133775,60.2861,-0.4027,0.276761
5352,133800,60.2745,-0.397023,0.273985
5353,133825,60.2649,-0.390673,0.271208
5354,133850,60.2563,-0.384511,0.268442
5355,133875,60.2488,-0.378682,0.26566
5356,133900,60.242,-0.372995,0.262804
5357,133925,60.2353,-0.368189,0.259886
5358,133950,60.2281,-0.365198,0.256972
5359,133975,60.2174,-0.363606,0.254173
5360,134000,60.2049,-0.361426,0.251534
5361,134025,60.1977,-0.357427,0.24895
5362,134050,60.196,-0.352425,0.246327
5363,134075,60.1965,-0.347786,0.24363
5364,134100,60.1976,-0.34409,0.240832
5365,134125,60.1961,-0.342086,0.237989
5366,134150,60.1878,-0.339578,0.235217
5367,134175,60.1763,-0.335547,0.232574
5368,134200,60.1676,-0.33145,0.230033
5369,134225,60.1616,-0.325332,0.227504
5370,134250,60.1556,-0.316875,0.224916
5371,134275,60.149,-0.30817,0.222278
5372,134300,60.1416,-0.299413,0.219609
5373,134325,60.1318,-0.290401,0.216936
5374,134350,60.12,-0.281144,0.214264
5375,134375,60.1075,-0.271805,0.211599
5376,134400,60.0949,-0.263986,0.208978
5377,134425,60.0843,-0.257613,0.206424
5378,134450,60.0754,-0.250865,0.203924
5379,134475,60.0711,-0.243751,0.20141
5380,134500,60.0731,-0.236772,0.198794
5381,134525,60.0743,-0.23049,0.196073
5382,134550,60.0694,-0.224285,0.193331
5383,134575,60.0599,-0.217588,0.190643
5384,134600,60.0498,-0.212338,0.18804
5385,134625,60.0439,-0.208455,0.185511
5386,134650,60.0439,-0.203295,0.183012
5387,134675,60.0463,-0.19727,0.18048
5388,134700,60.0465,-0.190207,0.177839
5389,134725,60.0422,-0.181906,0.175116
5390,134750,60.0352,-0.174521,0.172402
5391,134775,60.0272,-0.167105,0.169726
5392,134800,60.0166,-0.158732,0.167092
5393,134825,60.0048,-0.150012,0.164476
5394,134850,59.995,-0.140947,0.161857
5395,134875,59.9878,-0.132935,0.159257
5396,134900,59.9835,-0.125731,0.156647
5397,134925,59.9812,-0.118377,0.153968
5398,134950,59.9802,-0.111977,0.151214
5399,134975,59.9803,-0.107085,0.148404
5400,135000,59.9763,-0.103334,0.145616
5401,135025,59.9682,-0.100021,0.142914
5402,135050,59.9617,-0.0955023,0.140263
5403,135075,59.9603,-0.0909281,0.137614
5404,135100,59.9655,-0.0878573,0.134952
5405,135125,59.9745,-0.0855961,0.132256
5406,135150,59.9797,-0.0837202,0.129552
5407,135175,59.9776,-0.0813332,0.126917
5408,135200,59.9726,-0.0789277,0.124411
5409,135225,59.9679,-0.0771803,0.122038
5410,135250,59.9642,-0.0744267,0.11975
5411,135275,59.9608,-0.0707589,0.1175
5412,135300,59.9584,-0.067303,0.115265
5413,135325,59.9574,-0.0636708,0.113029
5414,135350,59.9553,-0.0606374,0.110803
5415,135375,59.9523,-0.0580073,0.108579
5416,135400,59.9489,-0.0553813,0.10636
5417,135425,59.9455,-0.0543674,0.104176
5418,135450,59.9425,-0.0543268,0.102058
5419,135475,59.9392,-0.0545062,0.100032
5420,135500,59.9393,-0.0549934,0.0980663
5421,135525,59.946,-0.054971,0.0960931
5422,135550,59.9538,-0.0553586,0.0941034
5423,135575,59.9585,-0.0566686,0.0921179
5424,135600,59.9604,-0.0583316,0.0901563
5425,135625,59.9598,-0.0613122,0.0882496
5426,135650,59.9584,-0.0648243,0.086415
5427,135675,59.96,-0.0675575,0.0846449
5428,135700,59.9646,-0.0702809,0.0829065
5429,135725,59.9689,-0.072258,0.0811522
5430,135750,59.971,-0.0738113,0.0793892
5431,135775,59.9714,-0.0761285,0.0776512
5432,135800,59.9705,-0.0781833,0.0759452
5433,135825,59.9662,-0.0800749,0.0742791
5434,135850,59.9601,-0.0819482,0.0726497
5435,135875,59.9552,-0.0836664,0.0710576
5436,135900,59.9522,-0.0861244,0.0695124
5437,135925,59.9526,-0.0887866,0.068001
5438,135950,59.9549,-0.0910552,0.0665005
5439,135975,59.9604,-0.0936991,0.0649994
5440,136000,59.968,-0.0965659,0.063489
5441,136025,59.9707,-0.0997631,0.0619967
5442,136050,59.9677,-0.103149,0.0605552
5443,136075,59.9635,-0.10593,0.0591711
5444,136100,59.9635,-0.108956,0.0578323
5445,136125,59.971,-0.112495,0.0565208
5446,136150,59.9824,-0.115709,0.0552144
5447,136175,59.9899,-0.118692,0.0539057
5448,136200,59.9921,-0.121218,0.0526023
5449,136225,59.9911,-0.123643,0.0513282
5450,136250,59.9886,-0.126236,0.0500941
5451,136275,59.9856,-0.128152,0.048898
5452,136300,59.9812,-0.129599,0.0477337
5453,136325,59.9781,-0.13084,0.0465906
5454,136350,59.9776,-0.131659,0.0454658
5455,136375,59.9775,-0.13269,0.044366
5456,136400,59.978,-0.133562,0.043279
5457,136425,59.9785,-0.134082,0.0421995
5458,136450,59.979,-0.13503,0.0411353
5459,136475,59.9787,-0.136036,0.0400984
5460,136500,59.9756,-0.13693,0.0391048
5461,136525,59.974,-0.137755,0.0381496
5462,136550,59.9779,-0.137874,0.0372091
5463,136575,59.9847,-0.137938,0.0362809
5464,136600,59.9927,-0.138392,0.0353647
5465,136625,59.9995,-0.138677,0.034456
5466,136650,60.001,-0.139071,0.0335654
5467,136675,59.998,-0.139389,0.0327048
5468,136700,59.9964,-0.139354,0.0318802
5469,136725,59.997,-0.139112,0.0310832
5470,136750,59.9981,-0.138401,0.0302987
5471,136775,59.9986,-0.13743,0.0295256
5472,136800,59.9989,-0.136499,0.0287689
5473,136825,59.9982,-0.135288,0.0280281
5474,136850,59.9943,-0.133975,0.0273047
5475,136875,59.9892,-0.132566,0.026599
5476,136900,59.984,-0.130953,0.0259133
5477,136925,59.9803,-0.129525,0.0252505
5478,136950,59.9785,-0.128021,0.0246112
5479,136975,59.9786,-0.126247,0.0239916
5480,137000,59.9839,-0.124478,0.0233844
5481,137025,59.9922,-0.122436,0.0227814
5482,137050,59.9961,-0.120454,0.0221878
5483,137075,59.9942,-0.118546,0.0216107
5484,137100,59.9903,-0.116393,0.0210551
5485,137125,59.9884,-0.114355,0.0205219
5486,137150,59.9922,-0.112288,0.0200086
5487,137175,59.9992,-0.109878,0.0195099
5488,137200,60.0048,-0.107403,0.0190208
5489,137225,60.0071,-0.104625,0.018537
5490,137250,60.0061,-0.101778,0.0180638
5491,137275,60.0037,-0.099036,0.0176052
5492,137300,59.9993,-0.0959701,0.0171628
5493,137325,59.9923,-0.0927585,0.0167362
5494,137350,59.9864,-0.0895195,0.0163235
5495,137375,59.9831,-0.0860191,0.0159238
5496,137400,59.9819,-0.0826589,0.0155399
5497,137425,59.9829,-0.0792077,0.0151657
5498,137450,59.9846,-0.075492,0.0147968
5499,137475,59.9876,-0.071981,0.014436
5500,137500,59.9891,-0.0683853,0.0140841
5501,137525,59.9854,-0.0647544,0.0137442
5502,137550,59.9811,-0.0612454,0.0134202
5503,137575,59.9805,-0.0572974,0.0131096
5504,137600,59.9857,-0.0533844,0.0128104
5505,137625,59.9961,-0.049695,0.0125193
5506,137650,60.0063,-0.045831,0.0122305
5507,137675,60.0103,-0.0419502,0.0119464
5508,137700,60.0107,-0.0381271,0.01167
5509,137725,60.012,-0.0342674,0.0114045
5510,137750,60.0153,-0.0303985,0.0111513
5511,137775,60.0207,-0.0264152,0.010907
5512,137800,60.028,-0.022412,0.0106694
5513,137825,60.0386,-0.0184942,0.0104377
5514,137850,60.0508,-0.0145418,0.0102111
5515,137875,60.0632,-0.0107824,0.00999052
5516,137900,60.0771,-0.00704124,0.00977499
5517,137925,60.0925,-0.00331095,0.00956316
5518,137950,60.1105,6.4078e-05,0.00935629
5519,137975,60.1304,0.0034069,0.00915854
5520,138000,60.1535,0.00666887,0.00897179
5521,138025,60.1847,0.0098244,0.00879015
5522,138050,60.2216,0.0131612,0.00860649
5523,138075,60.2578,0.0161585,0.00842597
5524,138100,60.2928,0.0189846,0.00824875
5525,138125,60.3269,0.0218501,0.0080736
5526,138150,60.3614,0.0243479,0.00790189
5527,138175,60.3999,0.0268114,0.00773854
5528,138200,60.4434,0.0293893,0.00758336
5529,138225,60.4894,0.0317898,0.0074309
5530,138250,60.5352,0.0342866,0.00727549
5531,138275,60.5807,0.0366083,0.00712103
5532,138300,60.6269,0.0387185,0.00696956
5533,138325,60.6717,0.0409285,0.0068203
5534,138350,60.7153,0.0429316,0.00667328
5535,138375,60.7611,0.0448443,0.00652969
5536,138400,60.8101,0.0467653,0.0063907
5537,138425,60.8638,0.0483503,0.0062574
5538,138450,60.9213,0.0499856,0.00612459
5539,138475,60.9828,0.051549,0.0059917
5540,138500,61.0491,0.0529274,0.00585876
5541,138525,61.1134,0.0543267,0.00572312
5542,138550,61.1729,0.0554049,0.00558574
5543,138575,61.2312,0.0563986,0.0054527
5544,138600,61.2932,0.0575448,0.00532684
5545,138625,61.3635,0.0584133,0.00520591
5546,138650,61.4408,0.0592057,0.00508451
5547,138675,61.5166,0.0599644,0.00496105
5548,138700,61.5879,0.060679,0.00483555
5549,138725,61.6566,0.0613405,0.00470829
5550,138750,61.7242,0.0617646,0.00458102
5551,138775,61.7919,0.062181,0.00445712
5552,138800,61.8587,0.0626491,0.00433696
5553,138825,61.9274,0.0629124,0.00421894
5554,138850,61.9991,0.0632399,0.00410018
5555,138875,62.0719,0.0633707,0.00398357
5556,138900,62.146,0.0633158,0.00386855
5557,138925,62.2204,0.0634067,0.00375085
5558,138950,62.2958,0.063181,0.00363103
5559,138975,62.3707,0.0628056,0.00351073
5560,139000,62.4428,0.0624133,0.00339261
5561,139025,62.5169,0.0616922,0.00327963
5562,139050,62.5968,0.0611963,0.00316685
5563,139075,62.68,0.0606337,0.00305492
5564,139100,62.7647,0.0597086,0.00294555
5565,139125,62.8484,0.0588871,0.0028331
5566,139150,62.9277,0.0578842,0.00271658
5567,139175,63.0037,0.0566286,0.00259844
5568,139200,63.0803,0.0554749,0.00248439
5569,139225,63.1595,0.0542149,0.00237512
5570,139250,63.2393,0.0529656,0.00226589
5571,139275,63.3189,0.0516853,0.00215584
5572,139300,63.3995,0.0502519,0.0020467
5573,139325,63.4785,0.0488707,0.0019368
5574,139350,63.5548,0.0473347,0.00182688
5575,139375,63.6302,0.0457816,0.00171748
5576,139400,63.7051,0.0442894,0.00160756
5577,139425,63.7822,0.0425544,0.00149829
5578,139450,63.8607,0.0408718,0.00139089
5579,139475,63.9419,0.0391452,0.00128675
5580,139500,64.0302,0.0373827,0.00118371
5581,139525,64.1208,0.0357842,0.00107841
5582,139550,64.2075,0.0339112,0.000973087
5583,139575,64.2892,0.0320129,0.000867204
5584,139600,64.3675,0.0302586,0.000760257
5585,139625,64.4486,0.0282708,0.000653796
5586,139650,64.5374,0.0263852,0.000549813
5587,139675,64.6292,0.0245479,0.00044915
5588,139700,64.7195,0.0226116,0.000350269
5589,139725,64.8071,0.0208507,0.000249403
5590,139750,64.8921,0.0189224,0.000148353
5591,139775,64.9762,0.0170022,4.7649e-05
5592,139800,65.0571,0.0152619,-5.32271e-05
5593,139825,65.1368,0.0133355,-0.000152926
5594,139850,65.2177,0.0115941,-0.000251062
5595,139875,65.3005,0.00990424,-0.000346717
5596,139900,65.3863,0.00807705,-0.000438748
5597,139925,65.4732,0.00648717,-0.000530717
5598,139950,65.5631,0.00484403,-0.000619077
5599,139975,65.6542,0.00327747,-0.000704782
5600,140000,65.7411,0.00185863,-0.000794175
5601,140025,65.8251,0.000181572,-0.000887205
5602,140050,65.91,-0.00131163,-0.000977097
5603,140075,65.9981,-0.00259675,-0.00106191
5604,140100,66.0921,-0.00403696,-0.00114198
5605,140125,66.1897,-0.00534905,-0.00121986
5606,140150,66.2853,-0.00661161,-0.00129492
5607,140175,66.3758,-0.00783718,-0.00136977
5608,140200,66.4625,-0.00902268,-0.00144784
5609,140225,66.5493,-0.0102758,-0.00152604
5610,140250,66.6356,-0.0113421,-0.00160096
5611,140275,66.7216,-0.0124015,-0.00167189
5612,140300,66.81,-0.0134789,-0.00173999
5613,140325,66.8988,-0.014358,-0.00180751
5614,140350,66.9864,-0.0153962,-0.00187005
5615,140375,67.0728,-0.0162796,-0.00192907
5616,140400,67.1581,-0.0169958,-0.00198802
5617,140425,67.2444,-0.0178533,-0.00204727
5618,140450,67.3294,-0.0184791,-0.00210741
5619,140475,67.4136,-0.0191481,-0.00216652
5620,140500,67.5035,-0.0198705,-0.00222178
5621,140525,67.5991,-0.0202237,-0.00227586
5622,140550,67.6963,-0.0207621,-0.00232305
5623,140575,67.7911,-0.0213191,-0.00236514
5624,140600,67.8804,-0.0216298,-0.00240872
