Time,StepCount,q[1],q[2],q[3]
5080,127000,60.689,-0.300836,1.1101
5081,127025,60.7393,-0.2808,1.10543
5082,127050,60.6932,-0.246356,1.10085
5083,127075,60.5686,-0.208654,1.09638
5084,127100,60.4371,-0.180629,1.09184
5085,127125,60.3589,-0.160381,1.08773
5086,127150,60.3528,-0.14245,1.08466
5087,127175,60.387,-0.123932,1.08191
5088,127200,60.4286,-0.105805,1.07748
5089,127225,60.4662,-0.0911182,1.07056
5090,127250,60.4568,-0.082367,1.06322
5091,127275,60.3561,-0.0828063,1.05772
5092,127300,60.2079,-0.0900162,1.05414
5093,127325,60.1237,-0.0988308,1.0521
5094,127350,60.1618,-0.111459,1.05133
5095,127375,60.2843,-0.132007,1.05023
5096,127400,60.4338,-0.157695,1.04696
5097,127425,60.5846,-0.185118,1.0418
5098,127450,60.7074,-0.214093,1.03642
5099,127475,60.7431,-0.233042,1.03192
5100,127500,60.6822,-0.22965,1.02803
5101,127525,60.5906,-0.204367,1.0243
5102,127550,60.548,-0.171081,1.02094
5103,127575,60.5765,-0.141581,1.01808
5104,127600,60.6426,-0.118299,1.01484
5105,127625,60.7014,-0.0943145,1.00997
5106,127650,60.7263,-0.0663097,1.00366
5107,127675,60.6913,-0.0391372,0.997136
5108,127700,60.5947,-0.0248405,0.991196
5109,127725,60.4802,-0.0238631,0.986302
5110,127750,60.4095,-0.0211225,0.982825
5111,127775,60.4182,-0.0142846,0.9807
5112,127800,60.4877,-0.0132141,0.978407
5113,127825,60.5814,-0.0198631,0.973802
5114,127850,60.6755,-0.0325533,0.967297
5115,127875,60.7526,-0.0586861,0.960997
5116,127900,60.7876,-0.0970627,0.955977
5117,127925,60.78,-0.129006,0.9519
5118,127950,60.7855,-0.146929,0.948213
5119,127975,60.8423,-0.153813,0.944917
5120,128000,60.9332,-0.150035,0.941693
5121,128025,61.0126,-0.129504,0.937431
5122,128050,61.0612,-0.095818,0.931574
5123,128075,61.0632,-0.0569618,0.925202
5124,128100,60.9994,-0.0195292,0.91954
5125,128125,60.882,0.0153091,0.914674
5126,128150,60.7723,0.0449305,0.910484
5127,128175,60.7193,0.0710762,0.907312
5128,128200,60.7176,0.0968537,0.905062
5129,128225,60.7411,0.118907,0.902252
5130,128250,60.7683,0.136625,0.897277
5131,128275,60.7802,0.150527,0.890513
5132,128300,60.7664,0.149655,0.883617
5133,128325,60.7269,0.126839,0.877809
5134,128350,60.6732,0.1007,0.873245
5135,128375,60.6534,0.0825079,0.869336
5136,128400,60.7036,0.0617867,0.865685
5137,128425,60.8068,0.0347415,0.861635
5138,128450,60.9316,0.00472483,0.856213
5139,128475,61.0399,-0.0191957,0.849368
5140,128500,61.0858,-0.0288195,0.842432
5141,128525,61.0352,-0.0192192,0.836549
5142,128550,60.9235,0.0025761,0.831768
5143,128575,60.8294,0.0270651,0.827934
5144,128600,60.8038,0.0462368,0.825099
5145,128625,60.8258,0.0635749,0.822727
5146,128650,60.8583,0.0804492,0.819487
5147,128675,60.8766,0.0976091,0.814706
5148,128700,60.8545,0.118682,0.80922
5149,128725,60.7878,0.135204,0.80406
5150,128750,60.7062,0.133259,0.79963
5151,128775,60.6425,0.115481,0.796245
5152,128800,60.6118,0.100081,0.793703
5153,128825,60.6204,0.0919682,0.791052
5154,128850,60.6701,0.076935,0.787378
5155,128875,60.7543,0.0469492,0.782091
5156,128900,60.8503,0.00608517,0.775507
5157,128925,60.9167,-0.0379569,0.769027
5158,128950,60.929,-0.0810913,0.763655
5159,128975,60.9022,-0.115664,0.759411
5160,129000,60.8793,-0.132951,0.756162
5161,129025,60.884,-0.129125,0.753822
5162,129050,60.9114,-0.113217,0.751637
5163,129075,60.9457,-0.09497,0.748338
5164,129100,60.9694,-0.0782388,0.743754
5165,129125,60.9506,-0.0595919,0.739026
5166,129150,60.8771,-0.0408495,0.735097
5167,129175,60.7771,-0.0235045,0.732155
5168,129200,60.6991,-0.00836833,0.730255
5169,129225,60.6701,0.0012307,0.729374
5170,129250,60.673,0.00835588,0.72856
5171,129275,60.6818,0.0164424,0.726517
5172,129300,60.6924,0.0217351,0.722889
5173,129325,60.7106,0.0139516,0.7181
5174,129350,60.7249,-0.0117912,0.713091
5175,129375,60.7134,-0.0480127,0.708906
5176,129400,60.6843,-0.0821639,0.705767
5177,129425,60.6783,-0.110157,0.703425
5178,129450,60.722,-0.13815,0.701694
5179,129475,60.7958,-0.16244,0.699795
5180,129500,60.8645,-0.175014,0.696702
5181,129525,60.894,-0.169352,0.692515
5182,129550,60.8628,-0.148549,0.68844
5183,129575,60.778,-0.125919,0.685369
5184,129600,60.6796,-0.108735,0.683396
5185,129625,60.6053,-0.0883106,0.68243
5186,129650,60.5741,-0.0640391,0.6823
5187,129675,60.5745,-0.0421664,0.682222
5188,129700,60.5753,-0.021044,0.681061
5189,129725,60.5554,0.00287336,0.678727
5190,129750,60.5119,0.0232058,0.676054
5191,129775,60.4584,0.0281917,0.673559
5192,129800,60.4035,0.0182757,0.671596
5193,129825,60.353,0.00295717,0.670348
5194,129850,60.3233,-0.00969287,0.669543
5195,129875,60.3328,-0.0223015,0.668727
5196,129900,60.3867,-0.0457669,0.667329
5197,129925,60.4649,-0.0789664,0.664712
5198,129950,60.5335,-0.112971,0.661159
5199,129975,60.5578,-0.140903,0.657851
5200,130000,60.5251,-0.160624,0.65555
5201,130025,60.4556,-0.162219,0.654357
5202,130050,60.3941,-0.144522,0.654187
5203,130075,60.3725,-0.120547,0.654705
5204,130100,60.3856,-0.100778,0.654957
5205,130125,60.4033,-0.0818768,0.654005
5206,130150,60.399,-0.060414,0.652014
5207,130175,60.3537,-0.037457,0.650062
5208,130200,60.2707,-0.015743,0.648865
5209,130225,60.1878,-0.00264709,0.648546
5210,130250,60.1352,0.00255041,0.649045
5211,130275,60.1134,0.00693159,0.649886
5212,130300,60.1094,0.0127422,0.650274
5213,130325,60.121,0.0152722,0.649618
5214,130350,60.1527,0.00741109,0.647678
5215,130375,60.1959,-0.0149222,0.644707
5216,130400,60.2256,-0.0507357,0.641732
5217,130425,60.2195,-0.0881508,0.639689
5218,130450,60.2002,-0.11984,0.638654
5219,130475,60.2046,-0.143849,0.638479
5220,130500,60.2395,-0.155197,0.638793
5221,130525,60.2815,-0.149753,0.638652
5222,130550,60.3074,-0.12926,0.637226
5223,130575,60.3061,-0.101605,0.634882
5224,130600,60.2692,-0.0785275,0.632728
5225,130625,60.1949,-0.0589284,0.631421
5226,130650,60.1088,-0.0359864,0.631065
5227,130675,60.0533,-0.0113307,0.631626
5228,130700,60.0377,0.0130714,0.632762
5229,130725,60.0409,0.0355904,0.633418
5230,130750,60.0404,0.0580891,0.632777
5231,130775,60.0291,0.078378,0.631099
5232,130800,60.0142,0.0875271,0.628894
5233,130825,59.9953,0.0825406,0.626645
5234,130850,59.9681,0.0655246,0.624869
5235,130875,59.9423,0.044121,0.623758
5236,130900,59.9422,0.0262759,0.623076
5237,130925,59.9863,0.00684047,0.622464
5238,130950,60.0648,-0.0196232,0.621227
5239,130975,60.1448,-0.0431891,0.618727
5240,131000,60.1925,-0.0554153,0.61545
5241,131025,60.1815,-0.0536282,0.61246
5242,131050,60.1164,-0.0392592,0.61037
5243,131075,60.0401,-0.0176969,0.609243
5244,131100,59.9989,0.0051202,0.608903
5245,131125,59.9993,0.0282348,0.608907
5246,131150,60.0184,0.0516715,0.608349
5247,131175,60.0337,0.0743832,0.606517
5248,131200,60.0209,0.100847,0.603853
5249,131225,59.9771,0.124825,0.601267
5250,131250,59.923,0.136772,0.599157
5251,131275,59.8774,0.13884,0.597594
5252,131300,59.85,0.137813,0.596426
5253,131325,59.8428,0.136714,0.595313
5254,131350,59.8608,0.132223,0.593803
5255,131375,59.9074,0.119825,0.591367
5256,131400,59.9766,0.0941602,0.587653
5257,131425,60.0435,0.0584425,0.583111
5258,131450,60.0771,0.0204749,0.578874
5259,131475,60.0749,-0.0139135,0.575555
5260,131500,60.0615,-0.036807,0.573145
5261,131525,60.0624,-0.0420195,0.571485
5262,131550,60.0811,-0.0297599,0.57002
5263,131575,60.1101,-0.0107208,0.567792
5264,131600,60.1396,0.00545289,0.56433
5265,131625,60.1478,0.0190879,0.560191
5266,131650,60.116,0.0333983,0.556308
5267,131675,60.0574,0.0464678,0.553189
5268,131700,60.0071,0.0568307,0.550927
5269,131725,59.9871,0.06658,0.54928
5270,131750,59.9921,0.0761274,0.547546
5271,131775,60.0065,0.0846769,0.545039
5272,131800,60.023,0.0897753,0.541591
5273,131825,60.0441,0.0866759,0.537344
5274,131850,60.0673,0.0730455,0.532557
5275,131875,60.0835,0.0458993,0.527751
5276,131900,60.0884,0.00778681,0.523503
5277,131925,60.0935,-0.0292891,0.519978
5278,131950,60.1251,-0.0612061,0.516931
5279,131975,60.1888,-0.0908843,0.513887
5280,132000,60.2618,-0.115227,0.510122
5281,132025,60.3143,-0.124328,0.505308
5282,132050,60.3265,-0.118554,0.500021
5283,132075,60.3003,-0.111418,0.495038
5284,132100,60.253,-0.106323,0.490813
5285,132125,60.213,-0.0998949,0.48739
5286,132150,60.201,-0.0894391,0.484603
5287,132175,60.2154,-0.0790904,0.481881
5288,132200,60.2349,-0.0666939,0.478359
5289,132225,60.2417,-0.051373,0.473895
5290,132250,60.2364,-0.042478,0.469016
5291,132275,60.2226,-0.0416114,0.464182
5292,132300,60.2033,-0.0459833,0.459618
5293,132325,60.1866,-0.0562337,0.455389
5294,132350,60.1808,-0.0719553,0.451512
5295,132375,60.1944,-0.0912061,0.447859
5296,132400,60.2344,-0.115133,0.444046
5297,132425,60.2964,-0.14384,0.439522
5298,132450,60.3641,-0.177757,0.43409
5299,132475,60.4134,-0.215098,0.428286
5300,132500,60.4247,-0.244522,0.42292
5301,132525,60.4071,-0.263549,0.418332
5302,132550,60.3831,-0.270032,0.414497
5303,132575,60.3743,-0.2639,0.41109
5304,132600,60.39,-0.256748,0.407611
5305,132625,60.418,-0.253504,0.403505
5306,132650,60.4333,-0.248184,0.398649
5307,132675,60.4234,-0.241831,0.393576
5308,132700,60.3939,-0.239287,0.388838
5309,132725,60.3603,-0.241058,0.384674
5310,132750,60.335,-0.242637,0.380976
5311,132775,60.3244,-0.24195,0.377433
5312,132800,60.3285,-0.244229,0.373827
5313,132825,60.343,-0.249964,0.369967
5314,132850,60.3665,-0.260015,0.365698
5315,132875,60.3956,-0.27805,0.360966
5316,132900,60.4231,-0.303604,0.355963
5317,132925,60.4411,-0.338854,0.351132
5318,132950,60.446,-0.377969,0.346899
5319,132975,60.4517,-0.409297,0.343288
5320,133000,60.4745,-0.432419,0.340045
5321,133025,60.5075,-0.446831,0.336725
5322,133050,60.5328,-0.447245,0.332876
5323,133075,60.5436,-0.441773,0.328484
5324,133100,60.5344,-0.43974,0.323941
5325,133125,60.5034,-0.440078,0.319756
5326,133150,60.4634,-0.439405,0.316205
5327,133175,60.4357,-0.438388,0.313276
5328,133200,60.4253,-0.433921,0.310589
5329,133225,60.423,-0.42497,0.307655
5330,133250,60.4237,-0.416199,0.304296
5331,133275,60.4244,-0.412186,0.300615
5332,133300,60.4197,-0.411775,0.296823
5333,133325,60.409,-0.414127,0.293097
5334,133350,60.3954,-0.422103,0.289558
5335,133375,60.3838,-0.43575,0.286368
5336,133400,60.3832,-0.454571,0.283599
5337,133425,60.3972,-0.474262,0.281059
5338,133450,60.4288,-0.49074,0.278367
5339,133475,60.4724,-0.508177,0.275212
5340,133500,60.5049,-0.523705,0.271625
5341,133525,60.5087,-0.532286,0.268027
5342,133550,60.4825,-0.532487,0.26477
5343,133575,60.4411,-0.527842,0.262027
5344,133600,60.4088,-0.520094,0.259769
5345,133625,60.3995,-0.511394,0.25777
5346,133650,60.403,-0.501739,0.255645
5347,133675,60.4037,-0.488814,0.253069
5348,133700,60.3922,-0.475029,0.250166
5349,133725,60.3692,-0.464723,0.247243
5350,133750,60.3397,-0.457415,0.244533
5351,133775,60.3066,-0.450596,0.242136
5352,133800,60.2793,-0.443944,0.239986
5353,133825,60.2641,-0.438803,0.237986
5354,133850,60.2621,-0.436653,0.236062
5355,133875,60.2737,-0.437774,0.234035
5356,133900,60.2934,-0.44169,0.231719
5357,133925,60.3162,-0.44969,0.229093
5358,133950,60.3331,-0.462415,0.226319
5359,133975,60.3325,-0.477331,0.223792
5360,134000,60.3187,-0.487778,0.221744
5361,134025,60.3073,-0.489086,0.220058
5362,134050,60.3021,-0.481166,0.218519
5363,134075,60.3039,-0.466997,0.21684
5364,134100,60.3083,-0.451164,0.214786
5365,134125,60.3031,-0.43829,0.212417
5366,134150,60.2771,-0.425342,0.210034
5367,134175,60.2382,-0.413349,0.207925
5368,134200,60.2009,-0.4032,0.206195
5369,134225,60.1717,-0.389792,0.204688
5370,134250,60.1526,-0.374144,0.203177
5371,134275,60.1444,-0.359419,0.201522
5372,134300,60.1433,-0.346569,0.199654
5373,134325,60.1425,-0.336827,0.197611
5374,134350,60.1401,-0.329933,0.195439
5375,134375,60.1344,-0.326549,0.193233
5376,134400,60.1274,-0.32953,0.191154
5377,134425,60.1231,-0.33657,0.189327
5378,134450,60.1226,-0.343105,0.187762
5379,134475,60.137,-0.346972,0.186268
5380,134500,60.1651,-0.346746,0.184548
5381,134525,60.189,-0.343018,0.182476
5382,134550,60.1925,-0.333894,0.180161
5383,134575,60.172,-0.320585,0.177828
5384,134600,60.1346,-0.308565,0.175701
5385,134625,60.0986,-0.297597,0.173889
5386,134650,60.0763,-0.284826,0.172341
5387,134675,60.0677,-0.271399,0.170834
5388,134700,60.0648,-0.255078,0.169057
5389,134725,60.0586,-0.23789,0.16697
5390,134750,60.0487,-0.224442,0.164695
5391,134775,60.0341,-0.212943,0.162373
5392,134800,60.0121,-0.20357,0.16014
5393,134825,59.9895,-0.195792,0.158016
5394,134850,59.9739,-0.189604,0.155999
5395,134875,59.9703,-0.187551,0.154109
5396,134900,59.9819,-0.187581,0.152214
5397,134925,60.0046,-0.188314,0.150145
5398,134950,60.0349,-0.190966,0.147801
5399,134975,60.0636,-0.195284,0.145183
5400,135000,60.073,-0.200393,0.142526
5401,135025,60.0616,-0.203145,0.140055
5402,135050,60.0395,-0.199165,0.137805
5403,135075,60.0207,-0.191424,0.135728
5404,135100,60.0174,-0.182183,0.133678
5405,135125,60.0273,-0.172753,0.131453
5406,135150,60.0326,-0.163821,0.128988
5407,135175,60.0228,-0.154249,0.126394
5408,135200,60.0013,-0.146588,0.12386
5409,135225,59.974,-0.141063,0.121507
5410,135250,59.9483,-0.134669,0.119333
5411,135275,59.9289,-0.128546,0.117277
5412,135300,59.9217,-0.123326,0.115246
5413,135325,59.9265,-0.11896,0.113165
5414,135350,59.9373,-0.117736,0.111016
5415,135375,59.9518,-0.118093,0.108753
5416,135400,59.9651,-0.120571,0.106401
5417,135425,59.9763,-0.127447,0.104037
5418,135450,59.9829,-0.135966,0.101777
5419,135475,59.984,-0.145017,0.0997305
5420,135500,59.9913,-0.152079,0.0978385
5421,135525,60.0102,-0.154787,0.095936
5422,135550,60.0296,-0.155017,0.0939426
5423,135575,60.0405,-0.153275,0.0918191
5424,135600,60.0375,-0.150646,0.0896147
5425,135625,60.0181,-0.150594,0.0874468
5426,135650,59.99,-0.150974,0.0854255
5427,135675,59.9667,-0.150957,0.0835922
5428,135700,59.9538,-0.151036,0.0818723
5429,135725,59.9492,-0.148835,0.0801146
5430,135750,59.9491,-0.146803,0.0782809
5431,135775,59.9523,-0.146456,0.0763771
5432,135800,59.9543,-0.146642,0.074435
5433,135825,59.949,-0.14851,0.0725107
5434,135850,59.9406,-0.151169,0.0706326
5435,135875,59.9334,-0.154989,0.0688386
5436,135900,59.9336,-0.161245,0.0671612
5437,135925,59.9453,-0.167872,0.0655629
5438,135950,59.9669,-0.174102,0.0639859
5439,135975,60.0008,-0.180393,0.0623558
5440,136000,60.0362,-0.18576,0.0606238
5441,136025,60.0534,-0.190979,0.0588458
5442,136050,60.0461,-0.194731,0.0571149
5443,136075,60.0211,-0.196062,0.0554971
5444,136100,59.996,-0.197072,0.0540145
5445,136125,59.9876,-0.197857,0.0526266
5446,136150,59.9935,-0.197937,0.0512562
5447,136175,60.0001,-0.197728,0.0498383
5448,136200,60.0001,-0.196717,0.0483609
5449,136225,59.9905,-0.196464,0.0468727
5450,136250,59.9744,-0.197062,0.0454217
5451,136275,59.9547,-0.197242,0.0440439
5452,136300,59.9346,-0.197732,0.0427456
5453,136325,59.9243,-0.198074,0.0415014
5454,136350,59.9265,-0.19844,0.0402986
5455,136375,59.9394,-0.200003,0.0391278
5456,136400,59.9609,-0.201458,0.0379462
5457,136425,59.9851,-0.203264,0.0367412
5458,136450,60.008,-0.206248,0.0355196
5459,136475,60.0219,-0.209319,0.0343244
5460,136500,60.0211,-0.21243,0.0332135
5461,136525,60.0171,-0.214542,0.0321922
5462,136550,60.0178,-0.214172,0.0312205
5463,136575,60.0244,-0.213077,0.0302816
5464,136600,60.0353,-0.211482,0.0293369
5465,136625,60.0424,-0.209532,0.0283685
5466,136650,60.0325,-0.208178,0.027396
5467,136675,60.0089,-0.206879,0.0264593
5468,136700,59.9831,-0.205519,0.0255927
5469,136725,59.9616,-0.204009,0.0247925
5470,136750,59.9484,-0.201649,0.0240266
5471,136775,59.9438,-0.199256,0.0232817
5472,136800,59.9486,-0.197047,0.0225463
5473,136825,59.9565,-0.194791,0.0218154
5474,136850,59.9612,-0.193048,0.0210939
5475,136875,59.9636,-0.191437,0.020388
5476,136900,59.9634,-0.19007,0.0197108
5477,136925,59.9659,-0.189516,0.0190774
5478,136950,59.9718,-0.188769,0.0184941
5479,136975,59.9848,-0.187778,0.017956
5480,137000,60.012,-0.186334,0.0174364
5481,137025,60.0434,-0.183906,0.0169087
5482,137050,60.0605,-0.181367,0.0163727
5483,137075,60.0556,-0.17839,0.0158411
5484,137100,60.0318,-0.174919,0.0153354
5485,137125,60.0032,-0.171827,0.0148726
5486,137150,59.9849,-0.168429,0.0144564
5487,137175,59.9789,-0.164695,0.014077
5488,137200,59.9797,-0.160807,0.0137123
5489,137225,59.9807,-0.15627,0.0133444
5490,137250,59.9777,-0.152038,0.0129763
5491,137275,59.9713,-0.148087,0.0126152
5492,137300,59.9583,-0.143861,0.0122732
5493,137325,59.9405,-0.139911,0.0119574
5494,137350,59.9279,-0.135903,0.0116684
5495,137375,59.925,-0.131734,0.0114075
5496,137400,59.9352,-0.128146,0.011178
5497,137425,59.9571,-0.124201,0.0109596
5498,137450,59.9859,-0.120137,0.0107432
5499,137475,60.0176,-0.116416,0.0105243
5500,137500,60.0376,-0.112337,0.0103039
5501,137525,60.0364,-0.108487,0.0100936
5502,137550,60.0216,-0.104453,0.00990867
5503,137575,60.0047,-0.0993313,0.00974914
5504,137600,59.9986,-0.0943457,0.00961775
5505,137625,60.0078,-0.0893011,0.00949794
5506,137650,60.0193,-0.0840084,0.00937419
5507,137675,60.0184,-0.0788768,0.00924296
5508,137700,60.0058,-0.0739246,0.00910812
5509,137725,59.9865,-0.0691004,0.00898248
5510,137750,59.9677,-0.0644382,0.00887525
5511,137775,59.9548,-0.0595803,0.00878454
5512,137800,59.9526,-0.0548794,0.00870792
5513,137825,59.9658,-0.0502425,0.00863836
5514,137850,59.9882,-0.0457128,0.00857112
5515,137875,60.016,-0.0416993,0.00850516
5516,137900,60.0463,-0.0376272,0.00843643
5517,137925,60.0761,-0.0338802,0.00836225
5518,137950,60.1054,-0.0307684,0.00828778
5519,137975,60.131,-0.0275589,0.00822537
5520,138000,60.1598,-0.0246232,0.00818429
5521,138025,60.2022,-0.0212637,0.00814979
5522,138050,60.2518,-0.0173051,0.00810923
5523,138075,60.2971,-0.0137136,0.00806434
5524,138100,60.332,-0.00987428,0.0080096
5525,138125,60.3523,-0.00611801,0.00794421
5526,138150,60.3628,-0.00306017,0.00787584
5527,138175,60.3765,0.000192087,0.00781949
5528,138200,60.4012,0.00342093,0.00777967
5529,138225,60.4369,0.00659615,0.00774502
5530,138250,60.4799,0.010125,0.00770208
5531,138275,60.528,0.0131605,0.00765251
5532,138300,60.5789,0.0160138,0.00759499
5533,138325,60.6249,0.0188665,0.00753053
5534,138350,60.6675,0.0211335,0.00746232
5535,138375,60.7119,0.0234461,0.00739547
5536,138400,60.7631,0.0254794,0.00733679
5537,138425,60.8271,0.026983,0.00728938
5538,138450,60.9024,0.0287812,0.0072415
5539,138475,60.9914,0.0303245,0.00719165
5540,138500,61.0887,0.0319786,0.00713068
5541,138525,61.1732,0.0337543,0.00705012
5542,138550,61.2357,0.034991,0.0069517
5543,138575,61.2785,0.0365371,0.00685199
5544,138600,61.3165,0.0383058,0.00676284
5545,138625,61.3694,0.0397632,0.00668689
5546,138650,61.4398,0.0413567,0.00661395
5547,138675,61.5143,0.0428319,0.00653697
5548,138700,61.5844,0.0443866,0.00644765
5549,138725,61.646,0.0457374,0.00634273
5550,138750,61.701,0.0465874,0.00622675
5551,138775,61.7521,0.0475019,0.00611029
5552,138800,61.8018,0.048258,0.00599921
5553,138825,61.8609,0.0487586,0.00589336
5554,138850,61.932,0.0494602,0.00578766
5555,138875,62.0147,0.0495423,0.00568811
5556,138900,62.1071,0.0496003,0.00558661
5557,138925,62.2036,0.0497644,0.00547514
5558,138950,62.3017,0.0492613,0.00535068
5559,138975,62.3914,0.0488035,0.0052152
5560,139000,62.4676,0.048039,0.00507768
5561,139025,62.5413,0.0469407,0.00494801
5562,139050,62.6197,0.0466851,0.00481766
5563,139075,62.7037,0.0462,0.00469529
5564,139100,62.7921,0.0456319,0.00457525
5565,139125,62.8758,0.0453725,0.00444575
5566,139150,62.945,0.0445865,0.0042996
5567,139175,63.001,0.043553,0.00414086
5568,139200,63.0534,0.0426102,0.00398351
5569,139225,63.1105,0.0414248,0.00383375
5570,139250,63.1742,0.0405163,0.00368613
5571,139275,63.2475,0.0394341,0.00354163
5572,139300,63.3315,0.0382737,0.00339768
5573,139325,63.4176,0.0371456,0.00324959
5574,139350,63.5022,0.0356098,0.00309821
5575,139375,63.5838,0.0342137,0.00294288
5576,139400,63.6632,0.0326957,0.00278204
5577,139425,63.7459,0.0307665,0.00261991
5578,139450,63.8306,0.0290433,0.0024595
5579,139475,63.9259,0.0270322,0.00230775
5580,139500,64.0386,0.0253481,0.00215696
5581,139525,64.1549,0.0239021,0.00200299
5582,139550,64.2596,0.0219885,0.00184489
5583,139575,64.3416,0.0203239,0.00167931
5584,139600,64.401,0.0186723,0.00150486
5585,139625,64.4567,0.0166257,0.00132735
5586,139650,64.5245,0.0149802,0.00115228
5587,139675,64.6035,0.013158,0.000987276
5588,139700,64.6897,0.0114559,0.000827856
5589,139725,64.7757,0.0100015,0.000668202
5590,139750,64.8595,0.00809973,0.000508124
5591,139775,64.9389,0.00643577,0.000345239
5592,139800,65.01,0.00478669,0.000178492
5593,139825,65.0793,0.00281285,1.21575e-05
5594,139850,65.1517,0.00135086,-0.000153268
5595,139875,65.2344,-0.000361242,-0.000310387
5596,139900,65.3298,-0.00205787,-0.000459288
5597,139925,65.4361,-0.00341235,-0.000603627
5598,139950,65.5551,-0.00498766,-0.00073566
5599,139975,65.6746,-0.00617443,-0.000862954
5600,140000,65.7797,-0.00738742,-0.0010015
5601,140025,65.8683,-0.00915827,-0.00115235
5602,140050,65.9454,-0.010428,-0.00130546
5603,140075,66.0212,-0.0117232,-0.00145189
5604,140100,66.1083,-0.0131493,-0.00158639
5605,140125,66.2048,-0.0143414,-0.0017089
5606,140150,66.3003,-0.0155754,-0.00181848
5607,140175,66.3844,-0.0166842,-0.0019264
5608,140200,66.4567,-0.0178806,-0.00204292
5609,140225,66.524,-0.0192061,-0.00216419
5610,140250,66.5874,-0.0201623,-0.00228525
5611,140275,66.6558,-0.0213393,-0.00239861
5612,140300,66.7366,-0.0222718,-0.00250571
5613,140325,66.8267,-0.0230365,-0.00260598
5614,140350,66.9241,-0.024134,-0.00269098
5615,140375,67.0236,-0.0247319,-0.00276642
5616,140400,67.1231,-0.0253299,-0.00283866
5617,140425,67.2229,-0.0260387,-0.00291274
5618,140450,67.315,-0.0262714,-0.00299509
