Time,StepCount,Controlx,Controly,ControlMz
3634,90850,24616.9,53494.8,1.71783e+06
3635,90875,22960.3,51845.8,1.69561e+06
3636,90900,21778,50587.2,1.57974e+06
3637,90925,21752.4,50145.5,1.41948e+06
3638,90950,23024.3,50539.9,1.33846e+06
3639,90975,25153.3,51435.2,1.39619e+06
3640,91000,26676.5,51928.8,1.53193e+06
3641,91025,26186.9,51600.3,1.6727e+06
3642,91050,24097.4,50933.7,1.7669e+06
3643,91075,22245.4,50697.2,1.76788e+06
3644,91100,21702.2,51207.2,1.65812e+06
3645,91125,22337.9,52504.3,1.50231e+06
3646,91150,23993.7,54606.1,1.41641e+06
3647,91175,26215.1,56957.5,1.45369e+06
3648,91200,27645,58110.7,1.57456e+06
3649,91225,27316.5,57371.4,1.71247e+06
3650,91250,25972.8,55998.1,1.80237e+06
3651,91275,24895.4,54978.1,1.80064e+06
3652,91300,24206.5,53921.7,1.71658e+06
3653,91325,23499.6,52302,1.58411e+06
3654,91350,23064.5,50635.9,1.44602e+06
3655,91375,23780.5,49951.8,1.37415e+06
3656,91400,25920.3,50845,1.42136e+06
3657,91425,27723.7,52170,1.54952e+06
3658,91450,27155.6,51630,1.67891e+06
3659,91475,24600.3,48933.1,1.75398e+06
3660,91500,22329.1,46585.7,1.72682e+06
3661,91525,21559,46020.8,1.58864e+06
3662,91550,21990.6,46591,1.4183e+06
3663,91575,23645.9,48133.4,1.33199e+06
3664,91600,26022.3,50182,1.37456e+06
3665,91625,27470.3,51573.1,1.49624e+06
3666,91650,26929.2,51750.4,1.62932e+06
3667,91675,25232.9,51152.6,1.71759e+06
3668,91700,24104.1,50767.9,1.70579e+06
3669,91725,24069.6,50786.6,1.59229e+06
3670,91750,24496.8,50634.8,1.4504e+06
3671,91775,24854.8,49718.9,1.35271e+06
3672,91800,25252.1,48404.9,1.32432e+06
3673,91825,25977,47313.3,1.36117e+06
3674,91850,26635.2,46568.4,1.44053e+06
3675,91875,26377.5,45901,1.52264e+06
3676,91900,25005.9,45040.2,1.56069e+06
3677,91925,23328.3,43915.3,1.5115e+06
3678,91950,22249.5,42358.7,1.37227e+06
3679,91975,22244.8,40946,1.21865e+06
3680,92000,23598,40812.6,1.15331e+06
3681,92025,25615.2,41537.1,1.19636e+06
3682,92050,26610.3,41817.4,1.29718e+06
3683,92075,25845,41691.7,1.39705e+06
3684,92100,24168.2,41589.2,1.44196e+06
3685,92125,22987.1,41440.3,1.40026e+06
3686,92150,22970.3,41672.2,1.27902e+06
3687,92175,24010.4,42661.1,1.14724e+06
3688,92200,25553,43664.2,1.08411e+06
3689,92225,26750.9,43779.8,1.10431e+06
3690,92250,27081.6,43023.8,1.16916e+06
3691,92275,26683.4,42066.4,1.22793e+06
3692,92300,25980.2,41076.3,1.25363e+06
3693,92325,25049.8,39683.4,1.24056e+06
3694,92350,23991.2,38234.6,1.17664e+06
3695,92375,23168.9,37070.1,1.06188e+06
3696,92400,23134,36358.5,935649
3697,92425,24349.9,36388.9,870638
3698,92450,26086.3,36528.3,903485
3699,92475,26642.1,35905,992165
3700,92500,25368.5,34627.1,1.07098e+06
3701,92525,23533,33401.3,1.09498e+06
3702,92550,22436.3,32861.9,1.03411e+06
3703,92575,22331,33127.2,905931
3704,92600,23164.2,33633.9,780051
3705,92625,24866.4,34481.9,727189
3706,92650,26613.2,35533.2,762386
3707,92675,27201,35742.7,843908
3708,92700,26618.5,35363,913876
3709,92725,25869,35112.4,922927
3710,92750,25437.2,34710.1,868892
3711,92775,25104.6,33763.2,784953
3712,92800,24836.5,32600.2,700952
3713,92825,24790.6,31632.7,636710
3714,92850,25117.7,30759.5,608074
3715,92875,25854,30029,625691
3716,92900,26408.9,29737.7,680497
3717,92925,26027,29489.7,735630
3718,92950,24598.1,28636.6,744011
3719,92975,22872.6,27171.8,681350
3720,93000,22024.1,25727,571981
3721,93025,22659.3,25447.8,479393
3722,93050,24126,25959.7,452981
3723,93075,25525.9,26265.9,488420
3724,93100,26051.3,26484.8,555320
3725,93125,25350.6,26524.1,613934
3726,93150,24319.4,26317.8,626196
3727,93175,24073.4,26354.1,574421
3728,93200,24562.4,26656,486799
3729,93225,25204.6,26613.3,414854
3730,93250,25732.6,26116.8,386864
3731,93275,26124.7,25560,399292
3732,93300,26362.8,25000.1,433389
3733,93325,26148.6,24203.2,471705
3734,93350,25457.5,23212.9,500072
3735,93375,24610.9,22478.4,499442
3736,93400,23795.5,22034.4,454451
3737,93425,23430.3,21728.6,375195
3738,93450,23649.7,21288.3,301947
3739,93475,24503.3,20670.7,280579
3740,93500,25561.7,20360.6,321942
3741,93525,25701.1,20274.2,390605
3742,93550,24777.6,19956.1,443640
3743,93575,23850.9,19841.2,452250
3744,93600,23467.5,20047.1,408338
3745,93625,23860.2,20330.5,334242
3746,93650,25113.8,20805,277006
3747,93675,26550.3,21343.6,269534
3748,93700,27414.3,21508.8,306121
3749,93725,27564.4,21381.7,356594
3750,93750,27280.6,21314.9,389015
3751,93775,26714.9,20922.4,396245
3752,93800,25972,20179.5,382530
3753,93825,25375.6,19512.2,350663
3754,93850,25089.7,18961.2,310284
3755,93875,25143.4,18576.9,275916
3756,93900,25762.4,18357.8,267747
3757,93925,26730,18365.2,298669
3758,93950,27054.8,18286.3,352732
3759,93975,26190.3,17825.8,396610
3760,94000,24560.2,17073.3,402473
3761,94025,23538.9,16587,364647
3762,94050,23792.3,16595.5,309791
3763,94075,24824.6,16954.4,273572
3764,94100,26335.1,17434.1,275850
3765,94125,27592.2,17787.5,316892
3766,94150,27741.7,17975.2,374007
3767,94175,27181.9,18053.8,414655
3768,94200,26876.8,18171.3,416916
3769,94225,26872,18316.9,385483
3770,94250,26862.7,18092.5,347513
3771,94275,26859.7,17613.8,323117
3772,94300,27024.5,17272.5,319994
3773,94325,27344.7,16929.8,337637
3774,94350,27376.9,16457.8,369341
3775,94375,27107.8,16011.6,408077
3776,94400,26661.1,15740.9,440062
3777,94425,25958.5,15723.9,442886
3778,94450,25172.4,15529.3,412234
3779,94475,24536.9,14953.4,365068
3780,94500,24718.9,14433.3,333482
3781,94525,25997.3,14430.7,344855
3782,94550,26975.1,14638.2,389786
3783,94575,26923.7,14721.8,441343
3784,94600,26370.7,14769.5,478911
3785,94625,25739.8,14906.5,482278
3786,94650,25723.2,15109.9,450591
3787,94675,26502.9,15330.8,409450
3788,94700,27471.1,15565.3,387532
3789,94725,28169.2,15534.9,395273
3790,94750,28543.5,15353.3,423299
3791,94775,28561.9,15245.8,454779
3792,94800,28111.2,14885.7,480606
3793,94825,27250.9,14373.7,494085
3794,94850,26355.8,13903.6,490384
3795,94875,25826.9,13535.2,470707
3796,94900,25627,13348,440699
3797,94925,26019,13222.5,417780
3798,94950,26800.5,12993.5,420303
3799,94975,27330.2,12717.5,450411
3800,95000,27075,12354.8,491568
3801,95025,25955.8,12041,517723
3802,95050,24892.5,11848.6,450695
3803,95075,24719.5,11755.3,353575
3804,95100,25333,11876.3,255060
3805,95125,26595.1,12051.1,192983
3806,95150,27983.1,12133.7,183544
3807,95175,28644.4,12208,217803
3808,95200,28566.4,12198.2,269125
3809,95225,28307.5,12167.5,309459
3810,95250,27916.3,12113.3,325491
3811,95275,27358.8,11766.4,322355
3812,95300,26878,11331.7,305508
3813,95325,26712.2,11004.9,282060
3814,95350,26830.8,10631.6,261185
3815,95375,26972.4,10299.3,248947
3816,95400,27132.5,9985.44,249983
3817,95425,27227.3,9762.08,259904
3818,95450,26661.2,9607.82,263716
3819,95475,25506.9,9209.86,253914
3820,95500,24289.6,8656.8,229664
3821,95525,24158.1,8286.78,202531
3822,95550,25278,8103.6,190550
3823,95575,26531.5,8067.54,197291
3824,95600,27268.3,8017.11,214811
3825,95625,27216.3,7850.44,232710
3826,95650,26570.7,7759.78,236360
3827,95675,26282.4,7678.66,220993
3828,95700,26612,7588.93,194234
3829,95725,27007.4,7483.31,169085
3830,95750,27266.3,7210.19,154841
3831,95775,27529,6934.16,152525
3832,95800,27688.8,6709.69,158159
3833,95825,27519,6377.56,166702
3834,95850,26782.7,6016.41,172509
3835,95875,25942,5684.76,172337
3836,95900,25348.9,5422.08,162663
3837,95925,24965.9,5265.88,142369
3838,95950,24937.5,5022.48,119648
3839,95975,25204.2,4699.75,104944
3840,96000,25793.5,4420.03,105058
3841,96025,26355.6,4215.56,116210
3842,96050,25950.5,4077.49,126042
3843,96075,25078.6,3920.23,127451
3844,96100,24686.3,3809.88,118318
3845,96125,24868.2,3789.03,99812.3
3846,96150,25770.6,3750.56,81114.9
3847,96175,26985.7,3723.65,71474.5
3848,96200,27811.8,3704.33,72290.9
3849,96225,28108.6,3610.41,78075.4
3850,96250,28068.3,3539.96,81573.1
3851,96275,27601.3,3443.31,80036.9
3852,96300,26802.3,3240.43,74746.8
3853,96325,26035.6,3059.41,65561.2
3854,96350,25588.1,2885.94,54428.8
3855,96375,25566.1,2730.46,44227
3856,96400,25778.4,2625.41,37460
3857,96425,26355.3,2506.12,36694.4
3858,96450,26857.2,2417.77,40681.4
3859,96475,26532.1,2315.4,44721.7
3860,96500,25348.8,2112.84,44689.4
3861,96525,24045.2,1946.88,37066.1
3862,96550,23767.1,1835.44,25120.2
3863,96575,24561,1775.7,15356
3864,96600,25866.8,1793.77,11305.2
3865,96625,27116.3,1774.95,13052.3
3866,96650,27613.6,1732.9,17813.9
3867,96675,27286,1710.02,20968.2
3868,96700,26975.8,1665.25,19778.2
3869,96725,26948.9,1637.22,13951.4
3870,96750,26842.6,1583.98,6583.83
3871,96775,26706.7,1480.36,826.08
3872,96800,26735.1,1398.67,-2231.74
3873,96825,26942.6,1321.99,-2507.68
3874,96850,27011.2,1227.56,-922.311
3875,96875,26657.2,1138.72,1277.91
3876,96900,26230.1,1045.7,3221.57
3877,96925,25774.8,999.594,2422.45
3878,96950,25123.8,939.993,-1804.06
3879,96975,24496.7,835.365,-7725.78
3880,97000,24208.4,744.462,-12713.3
3881,97025,24959.2,675.255,-13546.3
3882,97050,26135.5,661.452,-10236
3883,97075,26424.1,655.319,-6104.58
3884,97100,26052.4,599.644,-2992.15
3885,97125,25528.4,590.506,-3158.6
3886,97150,25296.8,591.59,-6694.61
3887,97175,25846.7,575.299,-10920
3888,97200,26742.8,603.351,-13198.8
3889,97225,27425.4,611.195,-12652.7
3890,97250,27836,586.654,-10354.4
3891,97275,28009.6,591.646,-7891.06
3892,97300,27706.8,571.085,-5917.02
3893,97325,26955.2,534.88,-4888.43
3894,97350,25990.9,514.959,-5302.55
3895,97375,25344.1,489.743,-6659.61
3896,97400,25109.1,491.884,-8735.9
3897,97425,25253.7,503.867,-10398.3
3898,97450,25862.6,503.591,-9882.58
3899,97475,26446.5,529.733,-6960.16
3900,97500,26496.9,533.716,-3058.1
3901,97525,25757.8,525.051,-300.975
3902,97550,25613.2,541.872,-6.268
3903,97575,26156.3,563.976,-1369.46
3904,97600,27588.8,626.103,-3320.17
3905,97625,29582.3,680.703,-4251.4
3906,97650,31762.6,721.879,-2639.74
3907,97675,33385.2,781.31,946.123
3908,97700,34152.1,813.91,4569.34
3909,97725,34547.9,834.314,6763.74
3910,97750,34724.9,865.01,7171.84
3911,97775,34559.1,870.667,6844.35
3912,97800,34290.4,871.77,6398.25
3913,97825,34196.1,876.424,6249.68
3914,97850,34364.5,866.27,7060.26
3915,97875,34573.3,875.444,8995.05
3916,97900,34655.9,878.412,11740.4
3917,97925,34798.2,875.389,14676.9
3918,97950,34527.3,905.293,16423
3919,97975,33575.7,887.557,17143.3
3920,98000,32310.8,864.494,16432.6
3921,98025,31640.9,862.178,14972.1
3922,98050,32332.1,852.12,15225.3
3923,98075,33567.7,889.666,18081.4
3924,98100,34422.7,916.75,21904.6
3925,98125,34624.2,903.842,25318.7
3926,98150,34101.9,927.917,26861.4
3927,98175,33614.7,934.647,26791.8
3928,98200,33780.4,934.661,25884.4
3929,98225,34149.4,958.842,25135.4
3930,98250,34358.6,953.441,25674.2
3931,98275,34543.6,943.714,27520.3
3932,98300,34662.1,949.477,30007.6
3933,98325,34508.4,931.583,32436.9
3934,98350,33795,918.962,34123.8
3935,98375,32762.6,904.31,35008.9
3936,98400,31948,896.086,34852.3
3937,98425,31295.9,901.123,33395.7
3938,98450,31008.6,883.688,31910.4
3939,98475,31054.6,880.08,31950.5
3940,98500,31382,880.037,34130
3941,98525,31838.9,871.781,37389.7
3942,98550,31485.3,885.414,39670
3943,98575,30462.6,864.3,40721.4
3944,98600,29776.8,870.236,39953.2
3945,98625,29642,898.263,37537.9
3946,98650,30270.5,881.532,35637.9
3947,98675,31342.9,899.145,36022.1
3948,98700,32135.7,923.716,38226.6
3949,98725,32450.9,906.898,40481.6
3950,98750,32414.1,910.988,41568.3
3951,98775,31952.5,904.033,41687.2
3952,98800,31117.8,881.362,41139.1
3953,98825,30216.5,873.439,39804.2
3954,98850,29659.5,844.214,38389.1
3955,98875,29503.3,823.029,37364.1
3956,98900,29579.4,813.092,37078.5
3957,98925,30072.1,778.742,37873.4
3958,98950,30647.9,779.367,39121.1
3959,98975,30554.4,766.946,40059.5
3960,99000,29454,723.342,40054.4
3961,99025,27937.2,694.924,38339.1
3962,99050,27499.5,658.063,36184.3
3963,99075,28178.8,648.425,34864.8
3964,99100,29422.2,642.497,34865.1
3965,99125,30778.4,613.499,35934.2
3966,99150,31347.9,607.633,37035.3
3967,99175,31083.2,587.626,37343.8
3968,99200,30837.3,558.091,36574.5
3969,99225,30803.5,542.634,34899
3970,99250,30721.9,514.362,33307.6
3971,99275,30672.5,490.263,32253.1
3972,99300,30751.4,464.919,31787.8
3973,99325,31022.6,425.405,31867.3
3974,99350,31101,404.647,32092.6
3975,99375,30771.1,368.033,32160.8
3976,99400,30381.4,332.903,31587.6
3977,99425,29751.6,316.225,30031.7
3978,99450,29113.1,260.324,28406.4
3979,99475,28514.3,229.125,26642.2
3980,99500,28306.6,198.245,25441.6
3981,99525,29036.8,151.882,25697.7
3982,99550,29964,152.163,26633.3
3983,99575,30201.6,111.559,26993.1
3984,99600,29823.1,64.5773,26184.8
3985,99625,29147.4,58.6081,23998.5
3986,99650,28974.6,14.3681,21995.1
3987,99675,29545.4,-13.1874,20628.4
3988,99700,30291.8,-21.5668,20135.1
3989,99725,30926,-53.1973,20217.1
3990,99750,31426.9,-68.4535,20235.7
3991,99775,31639.8,-87.3057,19799
3992,99800,31339.9,-115.778,18824.8
3993,99825,30444.5,-129.576,17310.8
3994,99850,29538.7,-153.432,15721.4
3995,99875,28847.3,-167.543,14010.6
3996,99900,28366.4,-194.037,12478.5
3997,99925,28456.6,-230.103,11793.9
3998,99950,29094.6,-234.855,12023
3999,99975,29904.7,-253.462,12254
4000,100000,29899.6,-270.849,11419.8
4001,100025,28611.7,-294.729,9843.95
4002,100050,27478,-341.765,8431.81
4003,100075,27096.5,-340.51,6693.1
4004,100100,27479.8,-367.788,5360.24
4005,100125,28710.6,-408.939,5241.81
4006,100150,29977,-398.269,6114.66
4007,100175,30631,-416.694,6421.13
4008,100200,30824.5,-442.672,5460.35
4009,100225,30789.4,-455.435,3933.87
4010,100250,30517,-481.279,2748.39
4011,100275,30069.9,-478.745,1662.81
4012,100300,29654,-480.578,910.768
4013,100325,29607.6,-494.647,697.947
4014,100350,29713.3,-483.463,862.843
4015,100375,29790.3,-488.534,1018.27
4016,100400,29987.8,-491.201,636.306
4017,100425,29988.1,-477.149,-607.791
4018,100450,29672.4,-504.212,-1850.47
4019,100475,28648.7,-515.633,-3018.2
4020,100500,27532.2,-522.288,-3584.67
4021,100525,27384.5,-526.451,-3108.8
4022,100550,28200,-509.449,-2025.58
4023,100575,29408.2,-524.954,-1340.26
4024,100600,30210.5,-537.82,-1773.43
4025,100625,30092.7,-538.743,-3212.87
4026,100650,29631.6,-564.294,-4566.98
4027,100675,29596,-578.856,-5339.65
4028,100700,29864,-595.303,-5236.44
4029,100725,30240.2,-602.005,-4492.1
4030,100750,30680.3,-594.173,-3612.26
4031,100775,31192.1,-604.338,-3086.1
4032,100800,31562.2,-601.409,-3119.28
4033,100825,31312.1,-590.312,-3706.05
4034,100850,30757.3,-595.895,-4661.23
4035,100875,29964.5,-573.99,-6015.51
4036,100900,29059.7,-583.992,-6589.41
4037,100925,28469.6,-599.778,-6147.89
4038,100950,28384.4,-583.095,-5122.71
4039,100975,29091,-592.191,-3785.24
4040,101000,29920.3,-570.204,-2786.82
4041,101025,29842.1,-545.961,-2889.87
4042,101050,29216.8,-576.155,-3731.82
4043,101075,28374.9,-562.86,-5382.18
4044,101100,27823,-563.9,-6314.93
4045,101125,28248.5,-588.705,-5753.13
4046,101150,29222.9,-575.636,-4212.21
4047,101175,30145.1,-573.1,-2584.79
4048,101200,30907.3,-572.691,-1782.18
4049,101225,31431,-565.234,-1949.97
4050,101250,31607.2,-575.159,-2592.27
4051,101275,31192,-562.754,-3446.64
4052,101300,30420.6,-549.966,-3976.49
4053,101325,29877.4,-532.832,-4050.36
4054,101350,29465.1,-510.548,-3771.25
4055,101375,29249.8,-509.201,-2915.67
4056,101400,29379.9,-483.186,-1539.15
4057,101425,29878.6,-454.123,-520.249
4058,101450,30500.1,-449.807,-729.38
4059,101475,29982.3,-432.991,-1927.08
4060,101500,28521.1,-442.863,-2458.66
4061,101525,27393.7,-419.846,-2479.25
4062,101550,27170.2,-386.072,-2181.75
4063,101575,27999,-404.603,-1172.33
4064,101600,29314,-386.266,568.095
4065,101625,30224.8,-363.58,1823.14
4066,101650,30410,-376.3,1735.08
4067,101675,30311.3,-371.307,833.507
4068,101700,30230.7,-383.285,475.415
4069,101725,30215.4,-381.023,624.824
4070,101750,30188.3,-360.84,1039.75
4071,101775,30387.4,-365.6,1861.08
4072,101800,30757.7,-349.523,2968.03
4073,101825,30909.1,-329.46,3952.59
4074,101850,30953.2,-328.727,4410.23
4075,101875,30648.1,-296.556,3952.07
4076,101900,30039,-289.552,3342.3
4077,101925,29147,-294.171,3028.34
4078,101950,28215.7,-287.288,3015.81
4079,101975,28077.5,-294.178,3940.56
4080,102000,28561.7,-267.401,5760.38
4081,102025,29163.6,-243.152,7483.28
4082,102050,29703.2,-250.819,8077.48
4083,102075,29554,-238.471,7368.68
4084,102100,28810.3,-241.63,6387.33
4085,102125,28518.8,-249.686,5876.02
4086,102150,28809.9,-254.257,6147.14
4087,102175,29344.5,-262.073,7241.38
4088,102200,30020.2,-250.351,8726.18
4089,102225,30780.2,-250.672,9893.94
4090,102250,31553.5,-260.095,10366.4
4091,102275,31741.5,-247.132,10150.9
4092,102300,31301.7,-253.6,9723.94
4093,102325,30637.9,-238.119,8938.74
4094,102350,29797.7,-222.635,8261.65
4095,102375,29066.8,-239.738,8480.42
4096,102400,28546.1,-220.601,9298.29
4097,102425,28731.8,-214.179,10525.1
4098,102450,29813.9,-217.086,11742.1
4099,102475,30412.9,-187.138,12022
4100,102500,29789,-207.398,11655.6
4101,102525,28441,-208.937,10634.8
4102,102550,26273.3,-180.132,9341.4
4103,102575,25123.6,-197.458,9120.29
4104,102600,24939,-194.276,10052.2
4105,102625,25129.5,-181.5,11619.2
4106,102650,25224.1,-190.002,12664.3
4107,102675,25058,-184.113,12627.1
4108,102700,24766.6,-198.799,11996.8
4109,102725,24303.6,-206.663,11143.5
4110,102750,23540.4,-203.74,10389
4111,102775,23005.3,-209.228,10105.8
4112,102800,22687.8,-196.532,10027
4113,102825,22467.6,-204.108,10241
4114,102850,22433.2,-207.557,10937.1
4115,102875,22408.8,-185.612,11655.6
4116,102900,22523.8,-188.246,11639
4117,102925,22126.8,-182.35,10514.7
4118,102950,20954.5,-200.183,9451.54
4119,102975,20014.7,-224.214,9045.09
4120,103000,19539.7,-199.536,8839.96
4121,103025,19642.7,-208.915,9128.85
4122,103050,20551.7,-221.497,10114.9
4123,103075,21498.4,-202.493,11117
4124,103100,21646.7,-220.576,11080.3
4125,103125,21400.9,-234.306,9958.2
4126,103150,21256,-248.899,8940.04
4127,103175,21387.4,-272.831,8675.32
4128,103200,21698.3,-265.603,8723.02
4129,103225,22233.2,-277.467,9064.76
4130,103250,23121.9,-292.048,9646.53
4131,103275,23866.8,-280.89,10145.4
4132,103300,24244.1,-294.191,10227.1
4133,103325,24196,-288.029,9575.62
4134,103350,23752.9,-272.459,8456.29
4135,103375,23104.3,-285.258,7750.68
4136,103400,22175.5,-279.648,7234.76
4137,103425,21719,-287.806,7325.05
4138,103450,22450.4,-294.357,8378.79
4139,103475,23757.9,-274.324,9796.26
4140,103500,24652.6,-282.292,10312.3
4141,103525,24511.6,-287.726,9469.52
4142,103550,23572.6,-280.364,7859.55
4143,103575,22847.2,-291.269,6576.67
4144,103600,22973.4,-300.568,6060.37
4145,103625,23729.6,-317.41,6472.47
4146,103650,24712.8,-325.924,7578.91
4147,103675,25659.4,-322.294,8631.31
4148,103700,26584.8,-340.748,8873.71
4149,103725,27340.7,-352.15,8210.86
4150,103750,27407.4,-358.686,7132.71
4151,103775,27096.3,-375.062,6155.29
4152,103800,26664.9,-358.711,5024.71
4153,103825,26184.1,-366.676,4453.12
4154,103850,25865.2,-381.7,4749.47
4155,103875,25633.3,-361.953,5647.21
4156,103900,25937.8,-366.576,6590.5
4157,103925,26626.5,-360.261,6742.25
4158,103950,26630.8,-349.92,5767.63
4159,103975,25841.9,-391.759,4776.3
4160,104000,24665.8,-386.394,3459.76
4161,104025,23578.8,-371.143,2528.08
4162,104050,23477.9,-394.074,2799.86
4163,104075,24407.7,-388.312,4184.38
4164,104100,25386.7,-384.769,5584.24
4165,104125,25934.1,-401.332,5727.1
4166,104150,26055.7,-406.196,4688.7
4167,104175,26011.3,-430.748,3624.86
4168,104200,25917.9,-440.159,2798.52
4169,104225,25747.4,-441.375,2356.51
4170,104250,25905.7,-452.928,2517.15
4171,104275,26265.8,-445.166,2967.08
4172,104300,26597.9,-448.531,3488.74
4173,104325,26809,-449.629,3944.82
4174,104350,26774.7,-425.049,3876.3
4175,104375,26573.9,-420.944,3137.45
4176,104400,25815.6,-412.206,1884.76
4177,104425,24475.5,-417.247,1113.65
4178,104450,23723.2,-432.899,1353
4179,104475,23893.3,-411.714,2191.74
4180,104500,24554,-409.952,3230.7
4181,104525,25263.2,-411.151,4053.08
4182,104550,25529.1,-388.066,4078.84
4183,104575,25091.3,-395.313,3194.66
4184,104600,24498.4,-401.676,1889.96
4185,104625,24367.9,-411.657,1242.82
4186,104650,24709.5,-433.342,1668.44
4187,104675,25265.3,-425.256,2639.13
4188,104700,25960,-426.527,3625.93
4189,104725,26954.5,-444.028,4263.4
4190,104750,27795.8,-435.268,4332.71
4191,104775,28054.6,-444.249,3919.99
4192,104800,27868,-446.016,3010.05
4193,104825,27255.6,-420.748,1789.38
4194,104850,26569.1,-432.315,1444.7
4195,104875,25807.5,-424.466,1699.33
4196,104900,25237.2,-410.006,2425.67
4197,104925,25611.5,-416.586,3717.35
4198,104950,26589.1,-389.578,4958.23
4199,104975,27173.2,-386.546,5066.15
4200,105000,26743.7,-408.094,4068.56
4201,105025,25387.4,-388.557,2409.47
4202,105050,24142.9,-381.198,65256.4
4203,105075,24068.8,-388.416,136888
4204,105100,24815.2,-387.499,203896
4205,105125,25768.8,-390.273,248357
4206,105150,26627,-400.756,266030
4207,105175,27186,-429.606,259515
4208,105200,27572.5,-479.328,237632
4209,105225,27525.5,-516.82,210700
4210,105250,27218.8,-561.405,188018
4211,105275,27074.2,-586.906,175061
4212,105300,26972.7,-608.765,173738
4213,105325,26954,-653.742,182987
4214,105350,26944.1,-667.771,199205
4215,105375,27045.9,-684.287,217310
4216,105400,27280.1,-719.123,232544
4217,105425,26822.2,-741.123,242568
4218,105450,25660.6,-816.173,248571
4219,105475,24758.8,-876.733,251175
4220,105500,24254.4,-903.323,251614
4221,105525,24253.3,-968.638,251787
4222,105550,24929.7,-1016.26,252606
4223,105575,25731.4,-1062.7,253546
4224,105600,25883.4,-1143.2,253950
4225,105625,25614.3,-1218.46,254900
4226,105650,25416.4,-1323.96,258461
4227,105675,25452.9,-1425.45,264304
4228,105700,25587,-1496.28,270920
4229,105725,25981.2,-1591.67,277086
4230,105750,26747.9,-1682.07,281638
4231,105775,27418.4,-1761.87,284128
4232,105800,27784.4,-1843.82,284264
4233,105825,27684.3,-1871.48,282159
4234,105850,27178.5,-1910.21,279509
